Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	1.590908953	59.999994792	21667.712	26482.759		BIO	INSECT	
1	Spectrogram 1	1	1.590908953	59.999994792	21667.712	26482.759	24000.000	BIO	INSECT	
2	Waveform 1	1	7.727272057	34.374997016	7297.806	8275.862		BIO	INSECT	
2	Spectrogram 1	1	7.727272057	34.374997016	7297.806	8275.862	7875.000	BIO	INSECT	
3	Waveform 1	1	0.965909007	59.034085785	8576.803	13241.379		BIO	INSECT	
3	Spectrogram 1	1	0.965909007	59.034085785	8576.803	13241.379	10500.000	BIO	INSECT	
4	Waveform 1	1	0.568181769	59.999994792	18959.248	19711.599		BIO	INSECT	
4	Spectrogram 1	1	0.568181769	59.999994792	18959.248	19711.599	19125.000	BIO	INSECT	
5	Waveform 1	1	0.000000000	59.999994792	7072.100	8576.803		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	59.999994792	7072.100	8576.803	7875.000	BIO	INSECT	
6	Waveform 1	1	36.193178676	58.579540370	6996.865	8050.157		BIO	INSECT	
6	Spectrogram 1	1	36.193178676	58.579540370	6996.865	8050.157	7500.000	BIO	INSECT	
7	Waveform 1	1	0.000000000	59.999994792	6094.044	6921.630		BIO	INSECT	
7	Spectrogram 1	1	0.000000000	59.999994792	6094.044	6921.630	6375.000	BIO	INSECT	
8	Waveform 1	1	0.000000000	59.999994792	4664.577	5717.868		BIO	INSECT	
8	Spectrogram 1	1	0.000000000	59.999994792	4664.577	5717.868	4875.000	BIO	INSECT	
9	Waveform 1	1	0.000000000	59.999994792	3310.345	4438.871		BIO	INSECT	
9	Spectrogram 1	1	0.000000000	59.999994792	3310.345	4438.871	3750.000	BIO	INSECT	
10	Waveform 1	1	28.749997504	36.534087738	2257.053	3235.110		BIO	HERPET	
10	Spectrogram 1	1	28.749997504	36.534087738	2257.053	3235.110	3000.000	BIO	HERPET	
11	Waveform 1	1	0.113636354	28.522724797	2257.053	3084.639		BIO	INSECT	
11	Spectrogram 1	1	0.113636354	28.522724797	2257.053	3084.639	3000.000	BIO	INSECT	
12	Waveform 1	1	43.477532289	47.154046818	33989.416	43894.178		BIO	MURCIE	
12	Spectrogram 1	1	43.477532289	47.154046818	33989.416	43894.178	37500.000	BIO	MURCIE	
13	Waveform 1	1	0.050220648	2.490944127	40084.654	46179.892			INDETER	
13	Spectrogram 1	1	0.050220648	2.490944127	40084.654	46179.892	42750.000		INDETER	
14	Waveform 1	1	4.552158054	8.037471005	39513.225	46751.321			INDETER	
14	Spectrogram 1	1	4.552158054	8.037471005	39513.225	46751.321	42750.000		INDETER	
15	Waveform 1	1	9.017979827	16.450354406	38751.321	46751.321			INDETER	
15	Spectrogram 1	1	9.017979827	16.450354406	38751.321	46751.321	42750.000		INDETER	
