ADI,ACI,NDSI,BI,Hf,Ht,H,SC,NP,fname,sensor_name,date
3.0359926772606256,334.0876935376663,0.7625550916728925,12.904497540598769,0.6944533102606563,0.8361168669835232,0.5806441260414765,0.004363342677110019,8.0,G015_20220614_000000.WAV,G015,2022-06-14 00:00:00
3.085938093715021,313.61074123015396,0.5438749258227262,6.066124290872506,0.9617794039178876,0.9739278735086041,0.9367037696421211,0.5247190530008033,29.0,G015_20220614_003000.WAV,G015,2022-06-14 00:30:00
3.0726794502245403,330.21156088987107,0.49953224789484724,7.291594178994383,0.9508078811145274,0.9441373968182987,0.8976932777497924,0.15650082992665704,26.0,G015_20220614_010000.WAV,G015,2022-06-14 01:00:00
3.082619984450436,313.8893765147924,0.4604039841773201,6.482669371202392,0.9492011860167643,0.977684241771372,0.9280190418392873,0.5170788329806473,38.0,G015_20220614_013000.WAV,G015,2022-06-14 01:30:00
3.0776576107964035,341.6076979920197,0.38121903935856155,9.100857075143189,0.9109039569647028,0.9311000833578956,0.8481427502608718,0.053319837738194195,23.0,G015_20220614_020000.WAV,G015,2022-06-14 02:00:00
3.067134175400691,355.2067312848559,0.8216111501850131,17.340302601431198,0.6219160542293402,0.9459051751720294,0.5882736142181013,0.03222248152877822,12.0,G015_20220614_023000.WAV,G015,2022-06-14 02:30:00
3.0539570188891987,373.14768070053543,0.892948352621554,24.196155126020805,0.5472111239241438,0.9154520304757073,0.5009455344952514,0.018455051539363172,13.0,G015_20220614_030000.WAV,G015,2022-06-14 03:00:00
3.0797996106834176,360.11148676549084,0.5254584160000951,12.716002510636443,0.8848458737017867,0.8964883639624313,0.7932540296738229,0.009168089210778645,13.0,G015_20220614_033000.WAV,G015,2022-06-14 03:30:00
3.060429716269379,373.22823122997517,0.8396953441090618,20.639900741629393,0.6252633990266814,0.9074288132541642,0.5673820241500465,0.01133402734256523,9.0,G015_20220614_040000.WAV,G015,2022-06-14 04:00:00
3.055205327205185,383.346697851631,0.8544366734038163,30.583364239193806,0.6672412593910972,0.9025027606071876,0.6021870785914818,0.009793047146302214,9.0,G015_20220614_043000.WAV,G015,2022-06-14 04:30:00
3.0717659672871784,353.54114411099863,0.576480075912272,15.742095601990751,0.864763875535977,0.8882845713795166,0.7681564085249649,0.007640220020155985,9.0,G015_20220614_050000.WAV,G015,2022-06-14 05:00:00
3.0572547862554593,362.95341411568984,0.8836172581966981,27.66316630648972,0.6994366207523267,0.9343132912726523,0.6534929311717282,0.020742484990083708,12.0,G015_20220614_053000.WAV,G015,2022-06-14 05:30:00
3.0614861642198146,359.0688016043982,0.8917633539298515,27.869526901216187,0.6854357933207573,0.9185818920680568,0.6296289079197508,0.014695689188752156,5.0,G015_20220614_060000.WAV,G015,2022-06-14 06:00:00
3.068426426941603,338.891173802946,0.9470075982482972,33.41037061731396,0.678877340240578,0.9501904815002506,0.6450627868028043,0.012862770600230576,10.0,G015_20220614_063000.WAV,G015,2022-06-14 06:30:00
3.0505175225879153,319.14528243784355,0.954840111256284,39.32241492030559,0.681127354803868,0.9833313629125692,0.6697738901163206,0.018436696131466673,8.0,G015_20220614_070000.WAV,G015,2022-06-14 07:00:00
3.0549784780183282,311.1194282289822,0.8395147722831615,37.43500231360254,0.678249983596397,0.9870053444651656,0.6694363586930547,0.013043702478067472,7.0,G015_20220614_073000.WAV,G015,2022-06-14 07:30:00
3.08273464611591,308.51003840463557,0.9773446686876899,41.217910238223766,0.6860205510456213,0.9926311597322406,0.6809653751845658,0.01555926742693018,6.0,G015_20220614_080000.WAV,G015,2022-06-14 08:00:00
3.0668265092525475,304.54842956152083,0.9517831014828028,40.165174236399835,0.6956518960053637,0.9928566616439977,0.6906826191342028,0.015029582799059853,8.0,G015_20220614_083000.WAV,G015,2022-06-14 08:30:00
3.069146571381055,302.87925342817556,0.9358361103596153,39.88777726780067,0.691221055627481,0.987901856344352,0.6828585639986912,0.010111207549841489,6.0,G015_20220614_090000.WAV,G015,2022-06-14 09:00:00
3.0851705949572654,307.03171027181656,0.9045915744873286,40.13798266911062,0.7270408799018998,0.9932545715020633,0.7221366776314445,0.005948026225507549,6.0,G015_20220614_093000.WAV,G015,2022-06-14 09:30:00
3.0743882658137527,299.4505936999079,0.9659512559108543,30.08992821565863,0.5962269592666629,0.9937045247065103,0.5924734271752872,0.009552678709562381,5.0,G015_20220614_100000.WAV,G015,2022-06-14 10:00:00
3.074111786667039,300.4205044649887,0.9751494968457348,30.989891594791988,0.5986367972504294,0.9932687175822641,0.5946072039024879,0.011164458336283309,5.0,G015_20220614_103000.WAV,G015,2022-06-14 10:30:00
3.0637144553977658,311.2907817484691,0.9424040691977803,31.09540207973726,0.6056144135035548,0.9874062330935994,0.5979874467447346,0.009103408249619561,6.0,G015_20220614_110000.WAV,G015,2022-06-14 11:00:00
3.0595758631103265,305.3274382182302,0.904973273090388,23.255972058628362,0.662303830177342,0.9735785949770305,0.6448048324319624,0.004036441603143845,6.0,G015_20220614_113000.WAV,G015,2022-06-14 11:30:00
3.0838339945475255,326.4468966785474,0.7421349083504797,13.943909269995638,0.8873030127570393,0.960168645480823,0.8519605318899799,7.779196679943745e-05,2.0,G015_20220614_120000.WAV,G015,2022-06-14 12:00:00
3.060840041725792,336.430616929248,0.3088911984446349,9.602346543753468,0.8188072020478484,0.8895560682778522,0.728374915331273,0.00016607273811115858,5.0,G015_20220614_123000.WAV,G015,2022-06-14 12:30:00
3.0883201389446047,342.2401300491916,0.8452774290741504,8.436825448141308,0.8342199458780358,0.9509664197919319,0.7933151552506549,0.0005261883596995657,4.0,G015_20220614_130000.WAV,G015,2022-06-14 13:00:00
3.0844647487411483,339.16178642037954,0.8662469756993114,12.61220539497151,0.822439831171337,0.9649557346242309,0.7936180314721659,0.0006625428183592537,7.0,G015_20220614_133000.WAV,G015,2022-06-14 13:30:00
3.073952783285039,319.25361602567983,0.913013655809569,24.16045217044212,0.7715588809700894,0.9764209767362757,0.7533662761663625,0.001745511884252546,9.0,G015_20220614_140000.WAV,G015,2022-06-14 14:00:00
3.085853815508003,320.4786471157719,0.960051117296857,25.994210772693613,0.686931391034683,0.9908065904926507,0.6806161494534482,0.00612109149996023,4.0,G015_20220614_143000.WAV,G015,2022-06-14 14:30:00
3.0866993165032506,338.5044352637931,0.7709027405357356,25.880242460010486,0.7499220790427902,0.980603035878953,0.7353758673820162,0.006003092449197038,7.0,G015_20220614_150000.WAV,G015,2022-06-14 15:00:00
3.0881883686247824,328.4906910163338,0.4486706661929947,23.00477575191788,0.7522286928809219,0.9795356752755272,0.736834840642741,0.004461238185891335,7.0,G015_20220614_153000.WAV,G015,2022-06-14 15:30:00
3.0809984199624156,339.3873948327751,0.559345352781176,41.19422897238945,0.7983510552948817,0.9827395766228438,0.7845711780768926,0.008469709643669089,18.0,G015_20220614_160000.WAV,G015,2022-06-14 16:00:00
3.0381221132919825,321.6202232361607,0.3900736232392312,36.420503999249824,0.6976166813868812,0.9608619302267829,0.6703133110358013,0.011561284773664708,12.0,G015_20220614_163000.WAV,G015,2022-06-14 16:30:00
3.0578926686826633,321.207229807364,0.5335231104655767,41.885902418201596,0.6942193297931852,0.9699583927458713,0.6733638653393139,0.021310628567832408,10.0,G015_20220614_170000.WAV,G015,2022-06-14 17:00:00
3.066772436408992,334.2461294475632,0.838033039369658,40.412297152152284,0.6334371258827266,0.9620445021543077,0.6093947044159033,0.027021782624770885,13.0,G015_20220614_173000.WAV,G015,2022-06-14 17:30:00
3.082496734235652,330.0568844876138,0.6786524905914221,45.82096818984375,0.674192099152645,0.9886045492429575,0.666509376285964,0.033199688482505985,11.0,G015_20220614_180000.WAV,G015,2022-06-14 18:00:00
3.045289163782304,299.99596655875905,0.8780242389349034,75.66548121603903,0.7569434988718649,0.9678078789648905,0.7325758821394425,0.11194701055960393,27.0,G015_20220614_183000.WAV,G015,2022-06-14 18:30:00
3.064911359074896,300.1424773115855,0.9564480184202127,90.39226300876078,0.7648616007307231,0.9816321030439396,0.7508127016628537,0.2465507129327834,55.0,G015_20220614_190000.WAV,G015,2022-06-14 19:00:00
3.0692377512703373,301.0712134756966,0.9800645147992486,75.9749888906603,0.7912915513203391,0.9852122228196827,0.7795901081747463,0.23574637021808845,52.0,G015_20220614_193000.WAV,G015,2022-06-14 19:30:00
3.0318928511715084,304.64803114192307,0.9134256128548298,62.27528853665391,0.5883555906226501,0.964988166150192,0.5677561824391643,0.08741544493945776,40.0,G015_20220614_200000.WAV,G015,2022-06-14 20:00:00
3.068571979441172,302.80725725599314,0.9371071863987172,62.70346965425801,0.7588731454026448,0.9804317074804447,0.7440232937081709,0.1771366787375325,52.0,G015_20220614_203000.WAV,G015,2022-06-14 20:30:00
3.0376870788269583,302.59145807552056,0.9038342512140933,62.327266545457704,0.6044593890605123,0.9668333856256532,0.5844115175985891,0.06100026484231393,41.0,G015_20220614_210000.WAV,G015,2022-06-14 21:00:00
3.0739529221168116,304.65057582285294,0.9543188974728545,73.06152035294211,0.8338056468468328,0.9889066130750587,0.8245559181861599,0.20724479209004287,52.0,G015_20220614_213000.WAV,G015,2022-06-14 21:30:00
3.0439798998772,306.97637430540857,0.924769432305964,54.23208830810411,0.6584662934867286,0.9634143536563109,0.6343758785439834,0.058892015135344915,40.0,G015_20220614_220000.WAV,G015,2022-06-14 22:00:00
3.0737122775149093,337.4471403087541,0.538066104256263,8.460216041700287,0.9404830700605449,0.8499206151749175,0.7993359494674533,0.0011459018929669944,5.0,G015_20220614_223000.WAV,G015,2022-06-14 22:30:00
3.008816039339094,314.90971865828965,0.9932138984432927,36.255879456027095,0.43048204463911466,0.9440899871020988,0.4064137879710269,0.01827411966152628,6.0,G015_20220614_230000.WAV,G015,2022-06-14 23:00:00
