ADI,ACI,NDSI,BI,Hf,Ht,H,SC,NP,fname,sensor_name,date
3.0008844495946008,308.84307122169037,0.8622242950088974,67.503412360486,0.6509700251200065,0.9549738706463266,0.621659364563589,0.1269215271349743,29.0,G019_20220614_000000.WAV,G019,2022-06-14 00:00:00
3.0133196705389937,329.735122790487,0.9146051461060846,65.59473794518483,0.5985569484201272,0.9600968663314066,0.5746726504990535,0.11461728537502283,30.0,G019_20220614_003000.WAV,G019,2022-06-14 00:30:00
3.0130822153778487,327.3664787235248,0.9354551886746937,56.34153112506881,0.5867995125642369,0.9321903249536068,0.5470088282998741,0.10173878156802382,17.0,G019_20220614_010000.WAV,G019,2022-06-14 01:00:00
3.074502933131532,304.2318014430149,0.7626203524481933,14.430244561304367,0.8829724327524966,0.9859066019579316,0.8705283507975422,0.49616940118540975,27.0,G019_20220614_013000.WAV,G019,2022-06-14 01:30:00
3.057667598223269,305.57553678282625,0.6710551050837805,13.93083386260907,0.870440174087852,0.9820599374816076,0.8548244229461955,0.47821431599446534,30.0,G019_20220614_020000.WAV,G019,2022-06-14 02:00:00
3.0649749650973703,310.1609572580867,0.7683920839835533,15.55725574476937,0.8096996879556003,0.9579410520781816,0.7756445709475631,0.15915187526713676,26.0,G019_20220614_023000.WAV,G019,2022-06-14 02:30:00
3.046995099811104,311.21724242351297,0.8574355750432021,17.530116451361547,0.7937374524169032,0.9285160247647886,0.7369979440250735,0.04143777035986215,37.0,G019_20220614_030000.WAV,G019,2022-06-14 03:00:00
3.065073145959544,324.4757787773992,0.7674078365973624,29.86546380797961,0.7073885210527395,0.9570813705051191,0.6770283752087453,0.026217640945495804,15.0,G019_20220614_033000.WAV,G019,2022-06-14 03:30:00
3.048578358072216,311.4609196530981,0.9192154854980696,55.67237783996082,0.6844134352099657,0.9848946684286621,0.6740751433392408,0.03103986882001823,12.0,G019_20220614_040000.WAV,G019,2022-06-14 04:00:00
3.0623922149921365,321.40409732394573,0.8918857704137142,45.15053908056743,0.8414133187636632,0.9598962802422996,0.8076695148275685,0.024069184154563023,38.0,G019_20220614_043000.WAV,G019,2022-06-14 04:30:00
3.0802149777879766,310.57204450158656,0.7654402062834785,12.623488778770417,0.8734885185338195,0.9697108422826727,0.8470312870316741,0.013555031698041302,10.0,G019_20220614_050000.WAV,G019,2022-06-14 05:00:00
3.0855908031759007,311.5809605123309,0.6965152963922087,12.733336425447838,0.9040220402430613,0.9601779662195389,0.8680220440182208,0.009231022037852346,10.0,G019_20220614_053000.WAV,G019,2022-06-14 05:30:00
3.0869219854767267,311.3633114083076,0.6004778623416253,10.728763833787205,0.9419226782034394,0.9657095873543764,0.9096237608875726,0.0052898537423617465,5.0,G019_20220614_060000.WAV,G019,2022-06-14 06:00:00
3.050304494426237,329.5460157594207,0.2749425686872235,22.94276973586098,0.8308479639250732,0.9106220157791062,0.7565884477154162,0.0013399447764442427,16.0,G019_20220614_063000.WAV,G019,2022-06-14 06:30:00
3.015903631763108,313.14646021617654,0.6383476849764738,42.59262581265635,0.7470252696718351,0.9846037713751293,0.7355238978314119,0.009985341895694081,18.0,G019_20220614_070000.WAV,G019,2022-06-14 07:00:00
3.0311350343503904,306.692226544586,0.33800607013634804,40.68685798577516,0.7638750776093719,0.958703667759584,0.7323298386142417,0.007978483965677135,16.0,G019_20220614_073000.WAV,G019,2022-06-14 07:30:00
3.033154360146288,298.92064287751464,0.8627200096651414,40.85480587533853,0.7236712291651571,0.9799904816002928,0.7091909163898382,0.012614535560106534,12.0,G019_20220614_080000.WAV,G019,2022-06-14 08:00:00
3.043934100732494,307.47114509140295,0.8835903163792117,33.70712339722622,0.6216220462677762,0.9895515498125613,0.6151270592819336,0.027728028795264655,12.0,G019_20220614_083000.WAV,G019,2022-06-14 08:30:00
3.048652322167757,302.03220583311315,0.9175446992794117,40.205416726520966,0.5777375098532723,0.991949880344806,0.5730866537696597,0.025694948853966997,12.0,G019_20220614_090000.WAV,G019,2022-06-14 09:00:00
3.043962940066187,303.69551834177116,0.8623800441750993,40.68527145361884,0.7265041106913509,0.9680565973629747,0.703297097366083,0.014200967242589442,15.0,G019_20220614_093000.WAV,G019,2022-06-14 09:30:00
3.0484161070010014,307.75938824258503,0.6865007950299123,29.513865670611988,0.7059446689066071,0.9746599956771134,0.6880560279447949,0.007399851583416152,12.0,G019_20220614_100000.WAV,G019,2022-06-14 10:00:00
3.055941231310773,300.80876568946053,0.8115559889953283,31.00011065561852,0.6605985153770724,0.9932331828142024,0.6561283659903064,0.008881395220776222,5.0,G019_20220614_103000.WAV,G019,2022-06-14 10:30:00
3.0144684575412515,307.11329823842357,0.20785834720949325,30.741330475237522,0.7066773362381911,0.9609694551172623,0.6790953347485328,0.0036090228192682833,11.0,G019_20220614_110000.WAV,G019,2022-06-14 11:00:00
3.0550788777929743,310.560148733102,0.5450275293429367,25.58752805112252,0.7586544589770742,0.9643848011465508,0.7316348295595497,0.002095138701328669,8.0,G019_20220614_113000.WAV,G019,2022-06-14 11:30:00
3.0438100003810087,301.7060160337694,0.6835865155209178,23.669464629806157,0.6549633232241088,0.9867677941311891,0.6462967136946868,0.004607207382020616,7.0,G019_20220614_120000.WAV,G019,2022-06-14 12:00:00
3.036404054529948,308.28123675191904,0.2213932442123262,26.089757173055016,0.6719032508528976,0.9837399883702301,0.6609780961799493,0.0043266318613170264,14.0,G019_20220614_123000.WAV,G019,2022-06-14 12:30:00
