ADI,ACI,NDSI,BI,Hf,Ht,H,SC,NP,fname,sensor_name,date
3.0665784937966283,311.4111237807407,0.9350023304544365,85.63767963186821,0.813075392507882,0.9409403507131878,0.7650554449826293,0.21457384424300113,58.0,G099_20220612_000000.WAV,G099,2022-06-12 00:00:00
3.0674199441305143,313.7982294107243,0.893584009372774,83.45854718947973,0.8412707870765853,0.9466077331435228,0.7963534327144336,0.2399034330731236,76.0,G099_20220612_003000.WAV,G099,2022-06-12 00:30:00
3.066199343565493,312.5573169714297,0.9532558077036054,82.4857014292749,0.7898817315205429,0.948996927061495,0.7495953359550079,0.21735250337171363,55.0,G099_20220612_010000.WAV,G099,2022-06-12 01:00:00
3.0629423929343207,311.94473904721247,0.9391749690921575,84.9012235372765,0.801317014584514,0.9406280356475973,0.7537412493596285,0.17791634653961227,52.0,G099_20220612_013000.WAV,G099,2022-06-12 01:30:00
3.049951423518947,310.69362264613443,0.9655488567392666,88.50550808615526,0.7692763568295068,0.962669651567163,0.7405590023879178,0.23590457635281542,54.0,G099_20220612_020000.WAV,G099,2022-06-12 02:00:00
3.0610180119918993,312.46124278310447,0.9430004346220352,87.09556509079472,0.7837250710419269,0.9535319467792671,0.747306892730328,0.16377831212409658,57.0,G099_20220612_023000.WAV,G099,2022-06-12 02:30:00
3.0664616861863663,309.0052878864084,0.9151347894294981,89.4604283731181,0.8507900659093816,0.9743144091216293,0.8289370203530511,0.2593007288845069,66.0,G099_20220612_030000.WAV,G099,2022-06-12 03:00:00
3.0757693022562314,306.02865783871823,0.936491417320033,83.5635911145003,0.8281929890805447,0.9760653829492208,0.8083705070427618,0.22287660708151635,43.0,G099_20220612_033000.WAV,G099,2022-06-12 03:30:00
3.0798948517093523,309.0918555772937,0.8701585875236902,83.08595476858115,0.7844150871241524,0.9742719698316838,0.7642336320981399,0.0931545691417623,41.0,G099_20220612_040000.WAV,G099,2022-06-12 04:00:00
3.076089978366251,308.2229198240284,0.8759057668243058,83.68281044256594,0.7842564152650993,0.9778443386111845,0.7668806956864794,0.10924264712952014,50.0,G099_20220612_043000.WAV,G099,2022-06-12 04:30:00
3.064692170229035,312.9461748040952,0.6301151239676772,56.993921920693055,0.8177023367956593,0.9502955419729396,0.7770588853177702,0.012985139986207221,26.0,G099_20220612_050000.WAV,G099,2022-06-12 05:00:00
3.0769687262747336,308.4138009034606,-0.08682015482524061,45.13648840161522,0.61486299334751,0.9901162736839044,0.608785855799368,0.007016136151675105,9.0,G099_20220612_053000.WAV,G099,2022-06-12 05:30:00
3.0646399186824698,311.66837279347396,0.6554666400993407,42.963542457844646,0.8503401632817253,0.9428049696544916,0.8017049318388225,0.0019369325666017234,27.0,G099_20220612_060000.WAV,G099,2022-06-12 06:00:00
3.0440770165772255,313.32928985821155,0.803120506472891,41.23109394611343,0.7905604100123436,0.9299510149443009,0.7351824556657616,0.005772338749926796,21.0,G099_20220612_063000.WAV,G099,2022-06-12 06:30:00
3.055361936859145,315.69695791423703,0.1125865535395102,33.630765868552714,0.6607851856461537,0.9790708078758709,0.6469554855429871,0.00110482074196055,14.0,G099_20220612_070000.WAV,G099,2022-06-12 07:00:00
3.0664704731592414,303.805979755197,0.5159959773223987,40.670839255806925,0.8525273982757446,0.9362531828820574,0.7981814901298253,0.006203253801973119,18.0,G099_20220612_073000.WAV,G099,2022-06-12 07:30:00
3.0723206917444768,302.59658362246074,0.552534013964574,35.731152343379065,0.6925829253499112,0.9945116441606776,0.688781783807352,0.0009247629311663464,4.0,G099_20220612_080000.WAV,G099,2022-06-12 08:00:00
3.052649905841879,307.5600282030158,0.8068415375544904,34.46761623488493,0.7115377632822617,0.9820399623401295,0.6987585182572923,0.0031379006832582073,13.0,G099_20220612_083000.WAV,G099,2022-06-12 08:30:00
3.0491869783093195,304.88190006139587,0.014877771633756474,36.578886414072485,0.5402957377264725,0.9873125123729063,0.5334407422390964,0.003821421110642028,4.0,G099_20220612_090000.WAV,G099,2022-06-12 09:00:00
3.062348724746412,306.3725688611066,0.7932176954649559,31.555228532502568,0.6350154079390388,0.9843691328812069,0.6250895664791575,0.004750554377021826,8.0,G099_20220612_093000.WAV,G099,2022-06-12 09:30:00
3.055790745624677,302.2558808310275,0.9388313179151379,28.805944102155177,0.47528107799359726,0.9926941161124774,0.47180872962383946,0.011681906025555975,3.0,G099_20220612_100000.WAV,G099,2022-06-12 10:00:00
3.052353184150884,303.6995079945606,0.9400818948498035,37.80948708304346,0.5589434947800986,0.9728910657907047,0.5437911323533914,0.013206278948007867,6.0,G099_20220612_103000.WAV,G099,2022-06-12 10:30:00
3.075132086749691,302.05995356119683,0.7462553221407027,38.139316795239324,0.7029535898949755,0.9929998710622787,0.6980328241284766,0.0017411415490390944,4.0,G099_20220612_110000.WAV,G099,2022-06-12 11:00:00
