Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	59.999994792	10639.851	29492.163		BIO	INSECT	
1	Spectrogram 1	1	0.000000000	59.999994792	10639.851	29492.163	17250.000	BIO	INSECT	
2	Waveform 1	1	4.715908682	59.999994792	22269.592	25880.878		BIO		
2	Spectrogram 1	1	4.715908682	59.999994792	22269.592	25880.878	24375.000	BIO		
3	Waveform 1	1	0.000000000	59.999994792	5958.317	8618.280		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	59.999994792	5958.317	8618.280	7500.000	BIO	INSECT	
4	Waveform 1	1	0.227272708	42.613632665	4149.542	5000.730		BIO	INSECT	
4	Spectrogram 1	1	0.227272708	42.613632665	4149.542	5000.730	4875.000	BIO	INSECT	
5	Waveform 1	1	0.852272653	40.795451004	9150.272	10001.460		BIO	INSECT	
5	Spectrogram 1	1	0.852272653	40.795451004	9150.272	10001.460	9750.000	BIO	INSECT	
6	Waveform 1	1	0.000000000	59.999994792	2872.760	3830.346		BIO	INSECT	
6	Spectrogram 1	1	0.000000000	59.999994792	2872.760	3830.346	3750.000	BIO	INSECT	
