Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.451552172	59.943550770	12421.725	23616.613				
1	Spectrogram 1	1	0.451552172	59.943550770	12421.725	23616.613	18750.000			
2	Waveform 1	1	0.000000000	59.999994792	5904.153	6824.281		BIO	INSECT	
2	Spectrogram 1	1	0.000000000	59.999994792	5904.153	6824.281	6375.000	BIO	INSECT	
3	Waveform 1	1	0.000000000	59.999994792	7821.086	9201.278		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	59.999994792	7821.086	9201.278	8625.000	BIO	INSECT	
4	Waveform 1	1	0.000000000	59.999994792	4753.994	5750.799		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	59.999994792	4753.994	5750.799	5250.000	BIO	INSECT	
5	Waveform 1	1	5.587958123	57.855121977	1456.869	2990.415		BIO	AVEVOC	
5	Spectrogram 1	1	5.587958123	57.855121977	1456.869	2990.415	1875.000	BIO	AVEVOC	
6	Waveform 1	1	0.000000000	59.999994792	3450.479	3987.220		BIO	INSECT	
6	Spectrogram 1	1	0.000000000	59.999994792	3450.479	3987.220	3750.000	BIO	INSECT	
7	Waveform 1	1	0.000000000	59.999994792	0.000	920.128		ANT	TRAMOT	
7	Spectrogram 1	1	0.000000000	59.999994792	0.000	920.128	0.000	ANT	TRAMOT	
