Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	38.156158494	10909.091	45442.006		BIO		
1	Spectrogram 1	1	0.000000000	38.156158494	10909.091	45442.006	23250.000	BIO		
2	Waveform 1	1	15.522105896	45.211661174	11435.737	46645.768		BIO	INSECT	
2	Spectrogram 1	1	15.522105896	45.211661174	11435.737	46645.768	21000.000	BIO	INSECT	
3	Waveform 1	1	0.000000000	59.999994792	6319.749	8501.567		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	59.999994792	6319.749	8501.567	7875.000	BIO	INSECT	
4	Waveform 1	1	3.668861394	22.238944448	3536.050	4288.401		BIO	INSECT	
4	Spectrogram 1	1	3.668861394	22.238944448	3536.050	4288.401	4125.000	BIO	INSECT	
5	Waveform 1	1	0.282220107	59.999994792	225.705	2181.818		BIO	AVEVOC	
5	Spectrogram 1	1	0.282220107	59.999994792	225.705	2181.818	750.000	BIO	AVEVOC	
7	Waveform 1	1	54.807144819	58.080898063	2783.699	6244.514		BIO	AVEVOC	
7	Spectrogram 1	1	54.807144819	58.080898063	2783.699	6244.514	5250.000	BIO	AVEVOC	
8	Waveform 1	1	14.675445575	15.804326003	9028.213	11887.147		BIO	MURCIE?	
8	Spectrogram 1	1	14.675445575	15.804326003	9028.213	11887.147	11250.000	BIO	MURCIE?	
