Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	59.902433825	0.000	879.581		ANT	TRAMOT	
1	Spectrogram 1	1	0.000000000	59.902433825	0.000	879.581	0.000	ANT	TRAMOT	
2	Waveform 1	1	0.097560967	20.878046968	2575.916	3392.670		BIO	INSECT	
2	Spectrogram 1	1	0.097560967	20.878046968	2575.916	3392.670	3375.000	BIO	INSECT	
3	Waveform 1	1	0.243902418	59.951214308	3015.707	4020.942		BIO	INSECT	
3	Spectrogram 1	1	0.243902418	59.951214308	3015.707	4020.942	3750.000	BIO	INSECT	
4	Waveform 1	1	0.097560967	59.853653341	4083.770	4900.524		BIO	INSECT	
4	Spectrogram 1	1	0.097560967	59.853653341	4083.770	4900.524	4125.000	BIO	INSECT	
5	Waveform 1	1	12.048779442	59.999994792	6471.204	7727.749		BIO	INSECT	
5	Spectrogram 1	1	12.048779442	59.999994792	6471.204	7727.749	7125.000	BIO	INSECT	
6	Waveform 1	1	0.048780484	59.902433825	7664.921	9047.120		BIO	INSECT	
6	Spectrogram 1	1	0.048780484	59.902433825	7664.921	9047.120	8250.000	BIO	INSECT	
7	Waveform 1	1	0.000000000	59.999994792	9172.775	11057.592		BIO	INSECT	
7	Spectrogram 1	1	0.000000000	59.999994792	9172.775	11057.592	9750.000	BIO	INSECT	
8	Waveform 1	1	39.024386856	41.073167166	9172.775	17465.969		BIO	INSECT	
8	Spectrogram 1	1	39.024386856	41.073167166	9172.775	17465.969	12000.000	BIO	INSECT	
9	Waveform 1	1	11.609755090	25.658534358	13445.026	14952.880		BIO	INSECT	
9	Spectrogram 1	1	11.609755090	25.658534358	13445.026	14952.880	14250.000	BIO	INSECT	
10	Waveform 1	1	42.390240223	49.707312758	13884.817	15329.843		BIO	INSECT	
10	Spectrogram 1	1	42.390240223	49.707312758	13884.817	15329.843	14625.000	BIO	INSECT	
