Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	59.951214308	0.000	691.099		ANT	TRAMOT	
1	Spectrogram 1	1	0.000000000	59.951214308	0.000	691.099	375.000	ANT	TRAMOT	
2	Waveform 1	1	0.000000000	59.902433825	3204.188	3895.288		BIO	INSECT	
2	Spectrogram 1	1	0.000000000	59.902433825	3204.188	3895.288	3750.000	BIO	INSECT	
3	Waveform 1	1	0.097560967	59.853653341	4963.351	5905.759		BIO	INSECT	
3	Spectrogram 1	1	0.097560967	59.853653341	4963.351	5905.759	5625.000	BIO	INSECT	
4	Waveform 1	1	0.000000000	59.999994792	5654.450	6785.340		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	59.999994792	5654.450	6785.340	6750.000	BIO	INSECT	
5	Waveform 1	1	0.146341451	59.951214308	6848.168	8984.293		BIO	INSECT	
5	Spectrogram 1	1	0.146341451	59.951214308	6848.168	8984.293	7875.000	BIO	INSECT	
6	Waveform 1	1	0.048780484	59.951214308	12660.202	25853.920		BIO	INSECT	
6	Spectrogram 1	1	0.048780484	59.951214308	12660.202	25853.920	21375.000	BIO	INSECT	
7	Waveform 1	1	0.000000000	59.902433825	9486.911	10492.147		BIO	INSECT	
7	Spectrogram 1	1	0.000000000	59.902433825	9486.911	10492.147	9750.000	BIO	INSECT	
