Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	59.951214308	3015.707	3832.461		BIO	INSECT	
1	Spectrogram 1	1	0.000000000	59.951214308	3015.707	3832.461	3750.000	BIO	INSECT	
2	Waveform 1	1	0.097560967	59.853653341	3895.288	4712.042		BIO	INSECT	
2	Spectrogram 1	1	0.097560967	59.853653341	3895.288	4712.042	4125.000	BIO	INSECT	
3	Waveform 1	1	0.048780484	59.902433825	4900.524	5340.314		BIO	INSECT	
3	Spectrogram 1	1	0.048780484	59.902433825	4900.524	5340.314	5250.000	BIO	INSECT	
4	Waveform 1	1	0.000000000	59.902433825	5528.796	6973.822		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	59.902433825	5528.796	6973.822	6375.000	BIO	INSECT	
5	Waveform 1	1	0.000000000	59.951214308	6910.995	8858.639		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	59.951214308	6910.995	8858.639	7875.000	BIO	INSECT	
6	Waveform 1	1	0.000000000	59.951214308	9424.084	10492.147		BIO	INSECT	
6	Spectrogram 1	1	0.000000000	59.951214308	9424.084	10492.147	9750.000	BIO	INSECT	
7	Waveform 1	1	0.000000000	59.902433825	10743.455	16837.696		BIO	INSECT	
7	Spectrogram 1	1	0.000000000	59.902433825	10743.455	16837.696	13500.000	BIO	INSECT	
8	Waveform 1	1	0.243902418	59.999994792	17403.141	22680.628		BIO	INSECT	
8	Spectrogram 1	1	0.243902418	59.999994792	17403.141	22680.628	20250.000	BIO	INSECT	
