Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	59.999994792	9329.154	20463.950		BIO	INSECT	
1	Spectrogram 1	1	0.000000000	59.999994792	9329.154	20463.950	16500.000	BIO	INSECT	
2	Waveform 1	1	0.738636300	59.545449377	8200.627	8652.038		BIO	INSECT	
2	Spectrogram 1	1	0.738636300	59.545449377	8200.627	8652.038	8250.000	BIO	INSECT	
3	Waveform 1	1	0.000000000	59.943176615	7297.806	8050.157		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	59.943176615	7297.806	8050.157	7500.000	BIO	INSECT	
4	Waveform 1	1	0.000000000	59.999994792	5793.103	6846.395		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	59.999994792	5793.103	6846.395	6375.000	BIO	INSECT	
5	Waveform 1	1	0.000000000	59.999994792	5266.458	5567.398		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	59.999994792	5266.458	5567.398	5250.000	BIO	INSECT	
6	Waveform 1	1	0.000000000	59.999994792	4363.636	5040.752		BIO	INSECT	
6	Spectrogram 1	1	0.000000000	59.999994792	4363.636	5040.752	4875.000	BIO	INSECT	
7	Waveform 1	1	0.000000000	59.999994792	3235.110	4438.871		BIO	INSECT	
7	Spectrogram 1	1	0.000000000	59.999994792	3235.110	4438.871	3750.000	BIO	INSECT	
8	Waveform 1	1	0.738636300	1.477272599	978.056	2858.934		BIO	AVEVOC	NYCALB
8	Spectrogram 1	1	0.738636300	1.477272599	978.056	2858.934	1875.000	BIO	AVEVOC	NYCALB
9	Waveform 1	1	9.829544601	10.738635431	902.821	2783.699		BIO	AVEVOC	NYCALB
9	Spectrogram 1	1	9.829544601	10.738635431	902.821	2783.699	1875.000	BIO	AVEVOC	NYCALB
10	Waveform 1	1	6.931817580	8.522726533	0.000	2482.759			PULSOS	
10	Spectrogram 1	1	6.931817580	8.522726533	0.000	2482.759	375.000		PULSOS	
11	Waveform 1	1	47.159086815	59.999994792	1730.408	2783.699			PULSOS	
11	Spectrogram 1	1	47.159086815	59.999994792	1730.408	2783.699	2250.000		PULSOS	
