Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	59.999994792	3265.531	4243.588		BIO	INSECT	
1	Spectrogram 1	1	0.000000000	59.999994792	3265.531	4243.588	3750.000	BIO	INSECT	
2	Waveform 1	1	0.000000000	59.999994792	4318.823	5071.174		BIO	INSECT	
2	Spectrogram 1	1	0.000000000	59.999994792	4318.823	5071.174	4500.000	BIO	INSECT	
3	Waveform 1	1	0.000000000	36.193178676	4920.704	5522.584		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	36.193178676	4920.704	5522.584	5250.000	BIO	INSECT	
4	Waveform 1	1	44.318177971	59.999994792	5146.409	5597.820		BIO	INSECT	
4	Spectrogram 1	1	44.318177971	59.999994792	5146.409	5597.820	5250.000	BIO	INSECT	
5	Waveform 1	1	0.000000000	59.999994792	5748.290	6575.876		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	59.999994792	5748.290	6575.876	6375.000	BIO	INSECT	
6	Waveform 1	1	0.000000000	59.999994792	6952.052	7629.168		BIO	INSECT	
6	Spectrogram 1	1	0.000000000	59.999994792	6952.052	7629.168	7125.000	BIO	INSECT	
7	Waveform 1	1	0.000000000	59.943176615	10307.210	31286.949		BIO	INSECT	
7	Spectrogram 1	1	0.000000000	59.943176615	10307.210	31286.949	16500.000	BIO	INSECT	
8	Waveform 1	1	0.340909061	59.999994792	451.411	2332.288		BIO	HERPET	
8	Spectrogram 1	1	0.340909061	59.999994792	451.411	2332.288	1125.000	BIO	HERPET	
9	Waveform 1	1	49.538696761	52.274847043	30972.890	40522.865		BIO	MURCIE	MOL_SP
9	Spectrogram 1	1	49.538696761	52.274847043	30972.890	40522.865	34875.000	BIO	MURCIE	MOL_SP
