Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	59.999994792	7673.981	8426.332		BIO	INSECT	
1	Spectrogram 1	1	0.000000000	59.999994792	7673.981	8426.332	7875.000	BIO	INSECT	
2	Waveform 1	1	1.647727130	59.999994792	15047.022	15724.138		BIO	INSECT	
2	Spectrogram 1	1	1.647727130	59.999994792	15047.022	15724.138	15375.000	BIO	INSECT	
3	Waveform 1	1	0.284090884	59.999994792	20012.539	21291.536		BIO	INSECT	
3	Spectrogram 1	1	0.284090884	59.999994792	20012.539	21291.536	20625.000	BIO	INSECT	
4	Waveform 1	1	0.000000000	59.999994792	8952.978	9780.564		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	59.999994792	8952.978	9780.564	9000.000	BIO	INSECT	
5	Waveform 1	1	0.000000000	59.999994792	6470.219	7448.276		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	59.999994792	6470.219	7448.276	7125.000	BIO	INSECT	
6	Waveform 1	1	0.000000000	59.999994792	4965.517	5642.633		BIO	INSECT	
6	Spectrogram 1	1	0.000000000	59.999994792	4965.517	5642.633	5250.000	BIO	INSECT	
7	Waveform 1	1	26.704543136	43.409087141	4438.871	4890.282		BIO	INSECT	
7	Spectrogram 1	1	26.704543136	43.409087141	4438.871	4890.282	4875.000	BIO	INSECT	
8	Waveform 1	1	0.000000000	5.284090450	2332.288	3159.875		BIO	AVEVOC	MILCHI
8	Spectrogram 1	1	0.000000000	5.284090450	2332.288	3159.875	2625.000	BIO	AVEVOC	MILCHI
9	Waveform 1	1	16.249998589	20.454543679	2106.583	3009.404		BIO	AVEVOC	MILCHI
9	Spectrogram 1	1	16.249998589	20.454543679	2106.583	3009.404	2625.000	BIO	AVEVOC	MILCHI
10	Waveform 1	1	0.000000000	59.999994792	0.000	1053.292		ANT	INDETE	
10	Spectrogram 1	1	0.000000000	59.999994792	0.000	1053.292	0.000	ANT	INDETE	
11	Waveform 1	1	19.431816495	44.147723440	150.470	827.586		BIO	AVEVOC	PATCAY
11	Spectrogram 1	1	19.431816495	44.147723440	150.470	827.586	375.000	BIO	AVEVOC	PATCAY
