Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	59.999994792	13341.853	26683.706		BIO	INSECT	
1	Spectrogram 1	1	0.000000000	59.999994792	13341.853	26683.706	20250.000	BIO	INSECT	
2	Waveform 1	1	27.318906377	29.294447128	10121.406	17635.783		BIO	INSECT	
2	Spectrogram 1	1	27.318906377	29.294447128	10121.406	17635.783	14250.000	BIO	INSECT	
3	Waveform 1	1	0.000000000	59.999994792	6747.604	8587.859		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	59.999994792	6747.604	8587.859	7500.000	BIO	INSECT	
4	Waveform 1	1	0.282220107	59.999994792	0.000	1840.256			PULSOS	
4	Spectrogram 1	1	0.282220107	59.999994792	0.000	1840.256	375.000		PULSOS	
5	Waveform 1	1	0.677328257	23.762933027	4447.284	4984.026		BIO	INSECT	
5	Spectrogram 1	1	0.677328257	23.762933027	4447.284	4984.026	4500.000	BIO	INSECT	
