Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	59.999994792	3373.802	3910.543		BIO	INSECT	
1	Spectrogram 1	1	0.000000000	59.999994792	3373.802	3910.543	3750.000	BIO	INSECT	
2	Waveform 1	1	0.000000000	59.999994792	0.000	536.741		ANT	TRAMOT	
2	Spectrogram 1	1	0.000000000	59.999994792	0.000	536.741	0.000	ANT	TRAMOT	
3	Waveform 1	1	36.914390022	59.999994792	3910.543	5214.058		BIO	INSECT	
3	Spectrogram 1	1	36.914390022	59.999994792	3910.543	5214.058	4125.000	BIO	INSECT	
4	Waveform 1	1	0.000000000	59.999994792	6747.604	7591.054		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	59.999994792	6747.604	7591.054	7125.000	BIO	INSECT	
5	Waveform 1	1	0.000000000	59.999994792	8817.891	9277.955		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	59.999994792	8817.891	9277.955	9000.000	BIO	INSECT	
6	Waveform 1	1	0.000000000	59.999994792	7667.732	8741.214		BIO	INSECT	
6	Spectrogram 1	1	0.000000000	59.999994792	7667.732	8741.214	8625.000	BIO	INSECT	
7	Waveform 1	1	0.000000000	59.999994792	18966.887	23260.817		BIO	INSECT	
7	Spectrogram 1	1	0.000000000	59.999994792	18966.887	23260.817	21000.000	BIO	INSECT	
8	Waveform 1	1	0.000000000	59.999994792	12795.696	95607.553		BIO	INSECT	
8	Spectrogram 1	1	0.000000000	59.999994792	12795.696	95607.553	28875.000	BIO	INSECT	
9	Waveform 1	1	0.000000000	59.943550770	32314.554	42290.859		BIO	INSECT	
9	Spectrogram 1	1	0.000000000	59.943550770	32314.554	42290.859	37875.000	BIO	INSECT	
