Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	54.893612256	0.000	95386.581		BIO	INSECT	
1	Spectrogram 1	1	0.000000000	54.893612256	0.000	95386.581	16500.000	BIO	INSECT	
2	Waveform 1	1	0.169332064	59.999994792	6747.604	29137.380		BIO	INSECT	
2	Spectrogram 1	1	0.169332064	59.999994792	6747.604	29137.380	16500.000	BIO	INSECT	
3	Waveform 1	1	0.451552172	59.774218706	7373.791	8783.486		BIO	INSECT	
3	Spectrogram 1	1	0.451552172	59.774218706	7373.791	8783.486	8250.000	BIO	INSECT	
4	Waveform 1	1	16.763874368	54.468480690	1084.381	2277.200		BIO	AVEVOC	NYCALB
4	Spectrogram 1	1	16.763874368	54.468480690	1084.381	2277.200	1875.000	BIO	AVEVOC	NYCALB
5	Waveform 1	1	0.000000000	59.999994792	3361.581	4229.086		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	59.999994792	3361.581	4229.086	3750.000	BIO	INSECT	
6	Waveform 1	1	0.000000000	59.999994792	4447.284	5214.058		BIO	INSECT	
6	Spectrogram 1	1	0.000000000	59.999994792	4447.284	5214.058	4875.000	BIO	INSECT	
7	Waveform 1	1	0.000000000	59.999994792	0.000	613.419		ANT	TRAMOT	
7	Spectrogram 1	1	0.000000000	59.999994792	0.000	613.419	375.000	ANT	TRAMOT	
