"hour","F0","F0.19","F0.38","F0.56","F0.75","F0.94","F1.12","F1.31","F1.5","F1.69","F1.88","F2.06","F2.25","F2.44","F2.62","F2.81","F3","F3.19","F3.38","F3.56","F3.75","F3.94","F4.12","F4.31","F4.5","F4.69","F4.88","F5.06","F5.25","F5.44","F5.62","F5.81","F6","F6.19","F6.38","F6.56","F6.75","F6.94","F7.12","F7.31","F7.5","F7.69","F7.88","F8.06","F8.25","F8.44","F8.62","F8.81","F9","F9.19","F9.38","F9.56","F9.75","F9.94","F10.12","F10.31","F10.5","F10.69","F10.88","F11.06","F11.25","F11.44","F11.62","F11.81","F12","F12.19","F12.38","F12.56","F12.75","F12.94","F13.12","F13.31","F13.5","F13.69","F13.88","F14.06","F14.25","F14.44","F14.62","F14.81","F15","F15.19","F15.38","F15.56","F15.75","F15.94","F16.12","F16.31","F16.5","F16.69","F16.88","F17.06","F17.25","F17.44","F17.62","F17.81","F18","F18.19","F18.38","F18.56","F18.75","F18.94","F19.12","F19.31","F19.5","F19.69","F19.88","F20.06","F20.25","F20.44","F20.62","F20.81","F21","F21.19","F21.38","F21.56","F21.75","F21.94","F22.12","F22.31","F22.5","F22.69","F22.88","F23.06","F23.25","F23.44","F23.62","F23.81"
"00",0,0,0.0192307692307692,0,0,0,0.0192307692307692,0.0384615384615385,0.0384615384615385,0,0.0192307692307692,0,0.115384615384615,0.0769230769230769,0,0,0.0384615384615385,0,0,0,0.692307692307692,0.269230769230769,0,0.0384615384615385,0.0576923076923077,0.288461538461538,0.538461538461538,0,0.0192307692307692,0.0192307692307692,0,0.0384615384615385,0,0.0576923076923077,0.0961538461538462,0.134615384615385,0.269230769230769,0.365384615384615,0.153846153846154,0.0769230769230769,0.25,0.346153846153846,0.192307692307692,0.0769230769230769,0.0192307692307692,0,0,0,0,0,0.0192307692307692,0,0.0192307692307692,0,0.0192307692307692,0.0769230769230769,0.0576923076923077,0.0961538461538462,0.0192307692307692,0.0384615384615385,0.115384615384615,0.173076923076923,0.0961538461538462,0.173076923076923,0.211538461538462,0.153846153846154,0.269230769230769,0.25,0.153846153846154,0.230769230769231,0.173076923076923,0.211538461538462,0.211538461538462,0.173076923076923,0.25,0.211538461538462,0.192307692307692,0.115384615384615,0.134615384615385,0.115384615384615,0.134615384615385,0.153846153846154,0.0961538461538462,0.211538461538462,0.134615384615385,0.115384615384615,0.134615384615385,0.211538461538462,0.153846153846154,0.269230769230769,0.25,0.288461538461538,0.288461538461538,0.134615384615385,0.0769230769230769,0.134615384615385,0.0769230769230769,0,0.0384615384615385,0.0384615384615385,0.0576923076923077,0.0384615384615385,0.0576923076923077,0.0384615384615385,0.115384615384615,0.0961538461538462,0.0576923076923077,0.134615384615385,0.0576923076923077,0.0192307692307692,0.0961538461538462,0.173076923076923,0.0769230769230769,0.153846153846154,0.173076923076923,0.192307692307692,0.173076923076923,0.134615384615385,0.153846153846154,0.192307692307692,0.134615384615385,0.192307692307692,0.211538461538462,0.134615384615385,0.153846153846154,0.230769230769231,0.134615384615385,0
"01",0,0,0.0212765957446809,0,0,0.0425531914893617,0.0212765957446809,0.0851063829787234,0,0.0851063829787234,0,0.0425531914893617,0.127659574468085,0.0851063829787234,0,0,0,0,0,0,0.659574468085106,0.276595744680851,0.0212765957446809,0,0.0638297872340425,0.340425531914894,0.404255319148936,0,0,0,0.0851063829787234,0.0212765957446809,0,0.0425531914893617,0.127659574468085,0.170212765957447,0.297872340425532,0.297872340425532,0.148936170212766,0.170212765957447,0.25531914893617,0.319148936170213,0.148936170212766,0.0638297872340425,0.0212765957446809,0,0,0,0,0,0,0.0212765957446809,0,0,0,0.0212765957446809,0.0212765957446809,0.0638297872340425,0.0425531914893617,0.0425531914893617,0.0212765957446809,0.127659574468085,0.234042553191489,0.106382978723404,0.234042553191489,0.276595744680851,0.170212765957447,0.212765957446809,0.25531914893617,0.127659574468085,0.234042553191489,0.25531914893617,0.170212765957447,0.170212765957447,0.191489361702128,0.212765957446809,0.106382978723404,0.25531914893617,0.0638297872340425,0.127659574468085,0.106382978723404,0.106382978723404,0.127659574468085,0.0851063829787234,0.148936170212766,0.148936170212766,0.0851063829787234,0.148936170212766,0.212765957446809,0.170212765957447,0.212765957446809,0.191489361702128,0.319148936170213,0.170212765957447,0.0851063829787234,0.0638297872340425,0.0851063829787234,0.0638297872340425,0.0425531914893617,0.0425531914893617,0.0212765957446809,0,0.0851063829787234,0.0212765957446809,0.0212765957446809,0.0851063829787234,0.106382978723404,0.170212765957447,0.0851063829787234,0.191489361702128,0.127659574468085,0.191489361702128,0.148936170212766,0.148936170212766,0.191489361702128,0.234042553191489,0.106382978723404,0.127659574468085,0.127659574468085,0.234042553191489,0.234042553191489,0.127659574468085,0.191489361702128,0.191489361702128,0.148936170212766,0.212765957446809,0.25531914893617,0
"02",0,0,0.0454545454545455,0,0,0,0.0909090909090909,0.0454545454545455,0.0454545454545455,0.0454545454545455,0,0.0227272727272727,0.159090909090909,0.0227272727272727,0,0,0,0,0,0,0.704545454545455,0.25,0,0.0227272727272727,0.0454545454545455,0.454545454545455,0.318181818181818,0,0.0227272727272727,0.0454545454545455,0.0227272727272727,0.0909090909090909,0.0454545454545455,0.0454545454545455,0.181818181818182,0.272727272727273,0.340909090909091,0.204545454545455,0.113636363636364,0.204545454545455,0.340909090909091,0.227272727272727,0.159090909090909,0.0454545454545455,0,0.0227272727272727,0,0,0.0227272727272727,0.0227272727272727,0,0.0227272727272727,0.0227272727272727,0,0.0454545454545455,0.0227272727272727,0.0681818181818182,0.0227272727272727,0.0454545454545455,0.0681818181818182,0.113636363636364,0.0227272727272727,0.159090909090909,0.113636363636364,0.204545454545455,0.227272727272727,0.159090909090909,0.181818181818182,0.454545454545455,0.0454545454545455,0.272727272727273,0.25,0.25,0.113636363636364,0.272727272727273,0.0909090909090909,0.159090909090909,0.136363636363636,0.136363636363636,0.136363636363636,0.204545454545455,0.136363636363636,0.113636363636364,0.113636363636364,0.0681818181818182,0.136363636363636,0.113636363636364,0.204545454545455,0.272727272727273,0.181818181818182,0.227272727272727,0.25,0.181818181818182,0.136363636363636,0.0909090909090909,0.113636363636364,0.0454545454545455,0.0909090909090909,0.0227272727272727,0.0681818181818182,0.0227272727272727,0.0454545454545455,0.0227272727272727,0.0454545454545455,0.0909090909090909,0.0681818181818182,0.136363636363636,0.0681818181818182,0.0681818181818182,0.0681818181818182,0.0454545454545455,0.0909090909090909,0.136363636363636,0.0454545454545455,0.181818181818182,0.0454545454545455,0.0909090909090909,0.136363636363636,0.181818181818182,0.181818181818182,0.113636363636364,0.0909090909090909,0.204545454545455,0.0909090909090909,0.204545454545455,0.113636363636364,0.113636363636364,0
"03",0,0,0.0444444444444444,0,0.0222222222222222,0.0222222222222222,0.0222222222222222,0.0666666666666667,0,0.0222222222222222,0,0,0.0888888888888889,0.0444444444444444,0.0222222222222222,0,0,0.0222222222222222,0,0.0222222222222222,0.666666666666667,0.311111111111111,0,0,0.111111111111111,0.355555555555556,0.311111111111111,0,0.0222222222222222,0,0,0.0666666666666667,0.0222222222222222,0.0222222222222222,0.133333333333333,0.377777777777778,0.244444444444444,0.2,0.155555555555556,0.222222222222222,0.244444444444444,0.288888888888889,0.155555555555556,0.0222222222222222,0,0,0,0,0,0.0222222222222222,0,0.0222222222222222,0,0,0.0444444444444444,0.0666666666666667,0.0666666666666667,0.0666666666666667,0.0444444444444444,0.0666666666666667,0.111111111111111,0.155555555555556,0.133333333333333,0.133333333333333,0.222222222222222,0.266666666666667,0.0888888888888889,0.111111111111111,0.177777777777778,0.244444444444444,0.111111111111111,0.244444444444444,0.177777777777778,0.2,0.155555555555556,0.155555555555556,0.155555555555556,0.111111111111111,0.155555555555556,0.133333333333333,0.155555555555556,0.133333333333333,0.0666666666666667,0.0666666666666667,0.133333333333333,0.0888888888888889,0.155555555555556,0.155555555555556,0.111111111111111,0.177777777777778,0.355555555555556,0.133333333333333,0.2,0.155555555555556,0.0666666666666667,0.0888888888888889,0.0222222222222222,0.0222222222222222,0.0222222222222222,0.111111111111111,0.0444444444444444,0.0444444444444444,0.0222222222222222,0.0444444444444444,0.111111111111111,0.0444444444444444,0.0666666666666667,0.0888888888888889,0.155555555555556,0.111111111111111,0.0888888888888889,0.111111111111111,0.0888888888888889,0.222222222222222,0.2,0.111111111111111,0.0666666666666667,0.0666666666666667,0.177777777777778,0.155555555555556,0.0666666666666667,0.177777777777778,0.0666666666666667,0.133333333333333,0.133333333333333,0.133333333333333,0.155555555555556,0
"04",0,0,0.0454545454545455,0,0,0,0.0227272727272727,0.0227272727272727,0,0,0.0227272727272727,0,0.0227272727272727,0,0.0227272727272727,0,0,0,0,0.0454545454545455,0.590909090909091,0.318181818181818,0,0,0.0227272727272727,0.159090909090909,0.295454545454545,0.0227272727272727,0,0.0454545454545455,0.0227272727272727,0.0909090909090909,0,0.0454545454545455,0.136363636363636,0.431818181818182,0.181818181818182,0.204545454545455,0.0681818181818182,0.25,0.272727272727273,0.295454545454545,0.136363636363636,0.0454545454545455,0,0,0,0.0227272727272727,0,0,0,0,0.0454545454545455,0,0,0.0227272727272727,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0227272727272727,0.113636363636364,0.0681818181818182,0.25,0.0909090909090909,0.136363636363636,0.272727272727273,0.181818181818182,0.159090909090909,0.136363636363636,0.159090909090909,0.159090909090909,0.113636363636364,0.159090909090909,0.136363636363636,0.159090909090909,0.136363636363636,0.0909090909090909,0.113636363636364,0.181818181818182,0.0681818181818182,0.0681818181818182,0.136363636363636,0.136363636363636,0.113636363636364,0.181818181818182,0.0454545454545455,0.113636363636364,0.159090909090909,0.272727272727273,0.181818181818182,0.227272727272727,0.272727272727273,0.159090909090909,0.136363636363636,0.0227272727272727,0.136363636363636,0.0227272727272727,0.0227272727272727,0.0227272727272727,0.0681818181818182,0,0.0227272727272727,0.0909090909090909,0.0454545454545455,0.0681818181818182,0.0454545454545455,0.113636363636364,0.113636363636364,0.159090909090909,0.159090909090909,0.0681818181818182,0.0909090909090909,0.0909090909090909,0.136363636363636,0.136363636363636,0.113636363636364,0.113636363636364,0.0681818181818182,0.136363636363636,0.0681818181818182,0.113636363636364,0.136363636363636,0.0681818181818182,0.113636363636364,0.204545454545455,0.0909090909090909,0.136363636363636,0
"05",0,0,0,0,0,0,0.0232558139534884,0,0,0,0.0232558139534884,0,0,0,0,0,0,0,0,0.0232558139534884,0.325581395348837,0.186046511627907,0,0,0.0232558139534884,0.116279069767442,0.0930232558139535,0,0,0,0.0232558139534884,0.0930232558139535,0.0232558139534884,0.0465116279069767,0.116279069767442,0.162790697674419,0.13953488372093,0.116279069767442,0.232558139534884,0.255813953488372,0.348837209302326,0.209302325581395,0.0930232558139535,0.0232558139534884,0,0,0,0,0,0,0.0232558139534884,0,0,0,0.0232558139534884,0.0232558139534884,0.0232558139534884,0,0.0232558139534884,0,0.0232558139534884,0.0465116279069767,0,0.0465116279069767,0.0697674418604651,0.0232558139534884,0,0.0465116279069767,0.0697674418604651,0.0465116279069767,0.0465116279069767,0.0697674418604651,0.0232558139534884,0.0465116279069767,0,0.0697674418604651,0.0465116279069767,0.0465116279069767,0.0232558139534884,0.0465116279069767,0.0232558139534884,0.0697674418604651,0.0232558139534884,0.0465116279069767,0.0930232558139535,0.0697674418604651,0.0697674418604651,0.0697674418604651,0.0465116279069767,0.116279069767442,0.0465116279069767,0.0697674418604651,0.0697674418604651,0.0465116279069767,0.0697674418604651,0.0465116279069767,0,0.0465116279069767,0.0465116279069767,0.0465116279069767,0.0232558139534884,0,0.0232558139534884,0,0,0,0.0232558139534884,0.0465116279069767,0.0232558139534884,0.0232558139534884,0.0232558139534884,0,0,0.0232558139534884,0,0,0.0232558139534884,0.0232558139534884,0,0,0,0,0,0.0232558139534884,0,0,0,0
"06",0,0,0.0454545454545455,0,0,0,0,0,0,0.0454545454545455,0,0,0,0,0,0,0,0,0,0,0.0681818181818182,0,0,0,0,0.0227272727272727,0,0,0.0227272727272727,0,0.0227272727272727,0.0227272727272727,0,0.0454545454545455,0.0227272727272727,0,0.0227272727272727,0,0.0681818181818182,0.318181818181818,0.159090909090909,0.295454545454545,0.136363636363636,0.0454545454545455,0,0,0,0,0.0227272727272727,0.0227272727272727,0,0,0,0,0,0,0,0,0,0,0.0227272727272727,0,0.0227272727272727,0.0227272727272727,0.0681818181818182,0.0454545454545455,0.0227272727272727,0.0227272727272727,0.0681818181818182,0.0227272727272727,0.0909090909090909,0,0.0681818181818182,0.0681818181818182,0.0681818181818182,0.0681818181818182,0.0681818181818182,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.159090909090909,0.0454545454545455,0.113636363636364,0.0454545454545455,0.0681818181818182,0.0227272727272727,0.136363636363636,0.0681818181818182,0.0454545454545455,0.0909090909090909,0.159090909090909,0.159090909090909,0.25,0.227272727272727,0.0909090909090909,0.113636363636364,0.181818181818182,0.181818181818182,0.113636363636364,0.0454545454545455,0.136363636363636,0.113636363636364,0.113636363636364,0.136363636363636,0.113636363636364,0.136363636363636,0.159090909090909,0.0681818181818182,0.136363636363636,0.136363636363636,0.159090909090909,0.0909090909090909,0.136363636363636,0.136363636363636,0.0909090909090909,0.0909090909090909,0.159090909090909,0.0909090909090909,0,0.136363636363636,0,0.0454545454545455,0.113636363636364,0.0909090909090909,0.0227272727272727,0.0227272727272727,0.0227272727272727,0
"07",0,0,0,0,0,0,0.0232558139534884,0,0,0.0232558139534884,0,0,0,0,0,0,0,0,0,0,0.0232558139534884,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465116279069767,0.0697674418604651,0,0,0.0930232558139535,0.13953488372093,0.13953488372093,0.209302325581395,0.27906976744186,0.13953488372093,0.0232558139534884,0.0232558139534884,0,0,0,0.0232558139534884,0,0,0,0,0,0,0,0.0232558139534884,0.0465116279069767,0,0.0465116279069767,0.0232558139534884,0,0.0697674418604651,0.0697674418604651,0,0.0930232558139535,0.0930232558139535,0.0465116279069767,0.0930232558139535,0.0697674418604651,0.0697674418604651,0.0930232558139535,0.0465116279069767,0.0697674418604651,0.0697674418604651,0.0465116279069767,0.0232558139534884,0.0697674418604651,0.13953488372093,0.0697674418604651,0.0465116279069767,0.13953488372093,0.0465116279069767,0.0465116279069767,0.0697674418604651,0.0930232558139535,0.0697674418604651,0.13953488372093,0.13953488372093,0.0930232558139535,0.162790697674419,0.186046511627907,0.186046511627907,0.255813953488372,0.13953488372093,0.0930232558139535,0.162790697674419,0.0697674418604651,0.0930232558139535,0.0930232558139535,0.116279069767442,0.0465116279069767,0.0232558139534884,0.0930232558139535,0.0465116279069767,0.0697674418604651,0.0232558139534884,0.0465116279069767,0.0697674418604651,0.0465116279069767,0.0232558139534884,0.0232558139534884,0.0930232558139535,0.0697674418604651,0.0232558139534884,0.0232558139534884,0.0697674418604651,0.0465116279069767,0,0,0.0465116279069767,0.116279069767442,0.0232558139534884,0.0232558139534884,0,0.0465116279069767,0
"08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434782608695652,0.0217391304347826,0,0,0,0,0,0.0217391304347826,0,0,0,0,0,0,0,0.173913043478261,0.260869565217391,0.0652173913043478,0.0217391304347826,0.0434782608695652,0.0652173913043478,0.152173913043478,0.173913043478261,0.347826086956522,0.173913043478261,0.108695652173913,0.0217391304347826,0,0,0,0.0217391304347826,0.0217391304347826,0.0217391304347826,0.0434782608695652,0,0.0217391304347826,0.0217391304347826,0.0652173913043478,0,0,0,0.0869565217391304,0.0869565217391304,0.108695652173913,0.0434782608695652,0.0217391304347826,0.0652173913043478,0.152173913043478,0.173913043478261,0.0652173913043478,0.0652173913043478,0.0434782608695652,0.0434782608695652,0.0434782608695652,0,0.0434782608695652,0,0.0217391304347826,0.0869565217391304,0.0434782608695652,0.152173913043478,0.0652173913043478,0.0217391304347826,0.0869565217391304,0.0434782608695652,0.152173913043478,0.0652173913043478,0,0,0.0217391304347826,0.108695652173913,0.0217391304347826,0.0652173913043478,0.108695652173913,0.0652173913043478,0.0652173913043478,0.108695652173913,0.173913043478261,0.108695652173913,0.130434782608696,0.0434782608695652,0.0652173913043478,0.0869565217391304,0.0217391304347826,0.0217391304347826,0.0217391304347826,0,0,0,0,0,0,0.0217391304347826,0.0217391304347826,0.0217391304347826,0.0217391304347826,0.0217391304347826,0,0,0.0652173913043478,0.0652173913043478,0.0217391304347826,0.0217391304347826,0.0869565217391304,0.0217391304347826,0.0434782608695652,0.0652173913043478,0,0
"09",0,0,0,0,0.0196078431372549,0,0.0392156862745098,0,0,0.0196078431372549,0,0,0.0196078431372549,0.0196078431372549,0,0,0,0,0,0.0588235294117647,0.0196078431372549,0,0,0,0,0.0196078431372549,0,0,0,0,0,0.0196078431372549,0,0,0.0980392156862745,0.372549019607843,0.0784313725490196,0,0.0196078431372549,0.0588235294117647,0.156862745098039,0.313725490196078,0.333333333333333,0.176470588235294,0.0784313725490196,0,0,0.0196078431372549,0,0,0.0196078431372549,0.0392156862745098,0.0196078431372549,0,0,0.0392156862745098,0.0588235294117647,0.0392156862745098,0.0196078431372549,0.0588235294117647,0.0588235294117647,0.137254901960784,0.0980392156862745,0,0.137254901960784,0.176470588235294,0.0980392156862745,0.215686274509804,0.0784313725490196,0.0980392156862745,0.0980392156862745,0.0196078431372549,0.0196078431372549,0.0980392156862745,0.0392156862745098,0.0196078431372549,0.176470588235294,0.0588235294117647,0.0588235294117647,0.137254901960784,0.137254901960784,0.117647058823529,0.0784313725490196,0.0588235294117647,0.0980392156862745,0.0392156862745098,0.0784313725490196,0.0196078431372549,0,0.0196078431372549,0.0588235294117647,0.0588235294117647,0.0196078431372549,0.0392156862745098,0.0392156862745098,0.156862745098039,0.0392156862745098,0.137254901960784,0.137254901960784,0.196078431372549,0.0392156862745098,0.0392156862745098,0.0392156862745098,0,0,0,0.0392156862745098,0,0,0.0196078431372549,0.0196078431372549,0,0,0.0392156862745098,0.0392156862745098,0,0.0196078431372549,0.0196078431372549,0.0588235294117647,0.0196078431372549,0.0196078431372549,0.0196078431372549,0,0.0392156862745098,0.0588235294117647,0.0980392156862745,0.0980392156862745,0
