Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	59.999994792	15028.754	25763.578		BIO	INSECT	
1	Spectrogram 1	1	0.000000000	59.999994792	15028.754	25763.578	21000.000	BIO	INSECT	
2	Waveform 1	1	47.808086160	49.501406804	4447.284	14031.949		BIO	AVEVOC	
2	Spectrogram 1	1	47.808086160	49.501406804	4447.284	14031.949	7500.000	BIO	AVEVOC	
3	Waveform 1	1	0.000000000	59.774218706	6594.249	8281.150		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	59.774218706	6594.249	8281.150	7500.000	BIO	INSECT	
4	Waveform 1	1	0.000000000	59.999994792	3143.770	3757.188		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	59.999994792	3143.770	3757.188	3375.000	BIO	INSECT	
5	Waveform 1	1	0.000000000	59.999994792	0.000	1150.160		ANT	TRAMOT	
5	Spectrogram 1	1	0.000000000	59.999994792	0.000	1150.160	375.000	ANT	TRAMOT	
