Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	59.999994792	4213.166	4890.282		BIO		
1	Spectrogram 1	1	0.000000000	59.999994792	4213.166	4890.282	4500.000	BIO		
2	Waveform 1	1	0.000000000	59.999994792	6018.809	8275.862		BIO	INSECT	
2	Spectrogram 1	1	0.000000000	59.999994792	6018.809	8275.862	6750.000	BIO	INSECT	
3	Waveform 1	1	2.102272545	57.159085947	10231.975	19184.953		BIO	INSECT	
3	Spectrogram 1	1	2.102272545	57.159085947	10231.975	19184.953	16125.000	BIO	INSECT	
4	Waveform 1	1	24.431816061	25.340906891	2031.348	2633.229		BIO	AVEVOC	
4	Spectrogram 1	1	24.431816061	25.340906891	2031.348	2633.229	2250.000	BIO	AVEVOC	
5	Waveform 1	1	12.215908031	12.897726153	2633.229	3912.226		BIO	AVEVOC	
5	Spectrogram 1	1	12.215908031	12.897726153	2633.229	3912.226	3375.000	BIO	AVEVOC	
6	Waveform 1	1	8.068181118	17.215907596	75.235	526.646		BIO	AVEVOC	
6	Spectrogram 1	1	8.068181118	17.215907596	75.235	526.646	375.000	BIO	AVEVOC	
7	Waveform 1	1	48.238632176	57.727267716	150.470	677.116		BIO	AVEVOC	
7	Spectrogram 1	1	48.238632176	57.727267716	150.470	677.116	375.000	BIO	AVEVOC	
