Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	3.804877718	4.292682554	3958.115	13884.817		BIO	HERPET	
1	Spectrogram 1	1	3.804877718	4.292682554	3958.115	13884.817	7125.000	BIO	HERPET	
2	Waveform 1	1	12.292681860	23.951217433	3769.634	5151.832		BIO	AVEVOC	
2	Spectrogram 1	1	12.292681860	23.951217433	3769.634	5151.832	4500.000	BIO	AVEVOC	
3	Waveform 1	1	40.195118462	53.658531928	5151.832	5654.450		BIO	INSECT	
3	Spectrogram 1	1	40.195118462	53.658531928	5151.832	5654.450	5250.000	BIO	INSECT	
4	Waveform 1	1	0.000000000	59.999994792	6534.031	7602.094		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	59.999994792	6534.031	7602.094	7125.000	BIO	INSECT	
5	Waveform 1	1	0.000000000	59.999994792	7853.403	8670.157		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	59.999994792	7853.403	8670.157	8250.000	BIO	INSECT	
6	Waveform 1	1	0.000000000	59.999994792	16272.251	21989.529		BIO	INSECT	
6	Spectrogram 1	1	0.000000000	59.999994792	16272.251	21989.529	19500.000	BIO	INSECT	
7	Waveform 1	1	0.000000000	59.999994792	14010.471	14764.398		BIO	INSECT	
7	Spectrogram 1	1	0.000000000	59.999994792	14010.471	14764.398	14250.000	BIO	INSECT	
8	Waveform 1	1	0.000000000	59.999994792	3267.016	4146.597		BIO	INSECT	
8	Spectrogram 1	1	0.000000000	59.999994792	3267.016	4146.597	3750.000	BIO	INSECT	
9	Waveform 1	1	0.000000000	59.999994792	0.000	1696.335		ANT	TRAMOT	
9	Spectrogram 1	1	0.000000000	59.999994792	0.000	1696.335	375.000	ANT	TRAMOT	
10	Waveform 1	1	25.999997743	32.439021574	2010.471	5151.832		BIO	INDETE	
10	Spectrogram 1	1	25.999997743	32.439021574	2010.471	5151.832	3750.000	BIO	INDETE	
11	Waveform 1	1	57.804873031	59.073165604	3455.497	5151.832		BIO	HERPET	
11	Spectrogram 1	1	57.804873031	59.073165604	3455.497	5151.832	4500.000	BIO	HERPET	
