Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	59.999994792	7222.571	8275.862		BIO	INSECT	
1	Spectrogram 1	1	0.000000000	59.999994792	7222.571	8275.862	7500.000	BIO	INSECT	
2	Waveform 1	1	0.000000000	59.999994792	8426.332	9103.448		BIO	INSECT	
2	Spectrogram 1	1	0.000000000	59.999994792	8426.332	9103.448	8625.000	BIO	INSECT	
3	Waveform 1	1	0.227272708	59.999994792	6545.455	7072.100		BIO	INSECT	
3	Spectrogram 1	1	0.227272708	59.999994792	6545.455	7072.100	6750.000	BIO	INSECT	
4	Waveform 1	1	0.000000000	59.999994792	2934.169	5115.987		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	59.999994792	2934.169	5115.987	4125.000	BIO	INSECT	
5	Waveform 1	1	0.000000000	59.999994792	1880.878	2708.464		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	59.999994792	1880.878	2708.464	2250.000	BIO	INSECT	
6	Waveform 1	1	0.000000000	59.999994792	5793.103	6545.455		BIO	INSECT	
6	Spectrogram 1	1	0.000000000	59.999994792	5793.103	6545.455	6375.000	BIO	INSECT	
7	Waveform 1	1	14.318180575	59.943176615	11661.442	13316.614		BIO	INSECT	
7	Spectrogram 1	1	14.318180575	59.943176615	11661.442	13316.614	12375.000	BIO	INSECT	
8	Waveform 1	1	0.124289762	59.997191172	19825.927	31678.384		BIO	INDETE	
8	Spectrogram 1	1	0.124289762	59.997191172	19825.927	31678.384	26625.000	BIO	INDETE	
