Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.292682901	59.853653341	0.000	628.272		ANT	TRAMOT	
1	Spectrogram 1	1	0.292682901	59.853653341	0.000	628.272	0.000	ANT	TRAMOT	
2	Waveform 1	1	0.000000000	59.951214308	2701.571	3455.497		BIO	INSECT	
2	Spectrogram 1	1	0.000000000	59.951214308	2701.571	3455.497	3375.000	BIO	INSECT	
3	Waveform 1	1	0.000000000	59.999994792	4020.942	4649.215		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	59.999994792	4020.942	4649.215	4500.000	BIO	INSECT	
4	Waveform 1	1	0.000000000	59.951214308	6031.414	6973.822		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	59.951214308	6031.414	6973.822	6375.000	BIO	INSECT	
5	Waveform 1	1	0.000000000	59.999994792	7099.476	8418.848		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	59.999994792	7099.476	8418.848	7500.000	BIO	INSECT	
6	Waveform 1	1	2.682926596	59.219507055	13633.508	15643.979		BIO	INSECT	
6	Spectrogram 1	1	2.682926596	59.219507055	13633.508	15643.979	14625.000	BIO	INSECT	
7	Waveform 1	1	28.536582889	35.073167687	15581.152	32556.857		BIO	INSECT	
7	Spectrogram 1	1	28.536582889	35.073167687	15581.152	32556.857	20625.000	BIO	INSECT	
