Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	59.999994792	7036.649	8167.539		BIO	INSECT	
1	Spectrogram 1	1	0.000000000	59.999994792	7036.649	8167.539	7500.000	BIO	INSECT	
2	Waveform 1	1	0.000000000	59.999994792	5717.277	6157.068		BIO	INSECT	
2	Spectrogram 1	1	0.000000000	59.999994792	5717.277	6157.068	6000.000	BIO	INSECT	
3	Waveform 1	1	0.000000000	59.999994792	4020.942	4460.733		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	59.999994792	4020.942	4460.733	4125.000	BIO	INSECT	
6	Waveform 1	1	9.170730911	59.999994792	2701.571	3267.016		BIO	INSECT	
6	Spectrogram 1	1	9.170730911	59.999994792	2701.571	3267.016	3000.000	BIO	INSECT	
7	Waveform 1	1	6.487804315	59.999994792	1382.199	2136.126		BIO		
7	Spectrogram 1	1	6.487804315	59.999994792	1382.199	2136.126	1875.000	BIO		
