Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.195121934	59.999994792	0.000	1884.817		ANT	TRAMOT	
1	Spectrogram 1	1	0.195121934	59.999994792	0.000	1884.817	375.000	ANT	TRAMOT	
2	Waveform 1	1	0.000000000	59.999994792	2136.126	2513.089		BIO	INSECT	
2	Spectrogram 1	1	0.000000000	59.999994792	2136.126	2513.089	2250.000	BIO	INSECT	
3	Waveform 1	1	0.243902418	59.999994792	4649.215	5403.141		BIO	INSECT	
3	Spectrogram 1	1	0.243902418	59.999994792	4649.215	5403.141	4875.000	BIO	INSECT	
4	Waveform 1	1	0.000000000	59.999994792	3392.670	4020.942		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	59.999994792	3392.670	4020.942	3750.000	BIO	INSECT	
5	Waveform 1	1	0.000000000	59.999994792	6345.550	6785.340		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	59.999994792	6345.550	6785.340	6750.000	BIO	INSECT	
6	Waveform 1	1	0.048780484	59.951214308	7162.304	8418.848		BIO	INSECT	
6	Spectrogram 1	1	0.048780484	59.951214308	7162.304	8418.848	7875.000	BIO	INSECT	
7	Waveform 1	1	0.000000000	59.999994792	10178.010	20582.970		BIO	INSECT	
7	Spectrogram 1	1	0.000000000	59.999994792	10178.010	20582.970	17250.000	BIO	INSECT	
