Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	59.999994792	6695.925	7373.041		BIO	INSECT	
1	Spectrogram 1	1	0.000000000	59.999994792	6695.925	7373.041	7125.000	BIO	INSECT	
2	Waveform 1	1	0.340909061	59.999994792	5793.103	6319.749		BIO	INSECT	
2	Spectrogram 1	1	0.340909061	59.999994792	5793.103	6319.749	6000.000	BIO	INSECT	
3	Waveform 1	1	0.000000000	59.999994792	4213.166	5266.458		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	59.999994792	4213.166	5266.458	4875.000	BIO	INSECT	
4	Waveform 1	1	0.000000000	59.999994792	2482.759	3460.815		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	59.999994792	2482.759	3460.815	3000.000	BIO	INSECT	
5	Waveform 1	1	56.704540532	59.999994792	0.000	1128.527		BIO	ANIDOM	
5	Spectrogram 1	1	56.704540532	59.999994792	0.000	1128.527	750.000	BIO	ANIDOM	
6	Waveform 1	1	0.000000000	59.999994792	7523.511	10758.621		BIO	INSECT	
6	Spectrogram 1	1	0.000000000	59.999994792	7523.511	10758.621	8250.000	BIO	INSECT	
7	Waveform 1	1	0.340909061	59.999994792	11661.442	17228.840		BIO		
7	Spectrogram 1	1	0.340909061	59.999994792	11661.442	17228.840	15000.000	BIO		
8	Waveform 1	1	0.340909061	59.999994792	17153.605	20764.890		BIO		
8	Spectrogram 1	1	0.340909061	59.999994792	17153.605	20764.890	19125.000	BIO		
9	Waveform 1	1	10.284090016	11.249999023	17529.781	25805.643		BIO	INSECT	
9	Spectrogram 1	1	10.284090016	11.249999023	17529.781	25805.643	19875.000	BIO	INSECT	
10	Waveform 1	1	18.352271134	19.204543787	17379.310	25730.408		BIO	INSECT	
10	Spectrogram 1	1	18.352271134	19.204543787	17379.310	25730.408	19875.000	BIO	INSECT	
11	Waveform 1	1	27.159088552	27.613633967	17228.840	26031.348		BIO	INSECT	
11	Spectrogram 1	1	27.159088552	27.613633967	17228.840	26031.348	20250.000	BIO	INSECT	
12	Waveform 1	1	35.397724200	35.909087792	17680.251	26257.053		BIO	INSECT	
12	Spectrogram 1	1	35.397724200	35.909087792	17680.251	26257.053	22125.000	BIO	INSECT	
13	Waveform 1	1	37.159087683	37.840905806	17680.251	28514.107		BIO	INSECT	
13	Spectrogram 1	1	37.159087683	37.840905806	17680.251	28514.107	21750.000	BIO	INSECT	
14	Waveform 1	1	20.390165874	35.947691870	33818.594	46071.708		BIO	INSECT	
14	Spectrogram 1	1	20.390165874	35.947691870	33818.594	46071.708	37125.000	BIO	INSECT	
