Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	7.111946702	10.893696138	2223.642	3067.093		BIO	AVEVOC	
1	Spectrogram 1	1	7.111946702	10.893696138	2223.642	3067.093	2250.000	BIO	AVEVOC	
2	Waveform 1	1	0.000000000	59.999994792	3450.479	4063.898		BIO	INSECT	
2	Spectrogram 1	1	0.000000000	59.999994792	3450.479	4063.898	3750.000	BIO	INSECT	
3	Waveform 1	1	0.677328257	46.114765517	536.741	3373.802		BIO	AVEVOC	
3	Spectrogram 1	1	0.677328257	46.114765517	536.741	3373.802	2250.000	BIO	AVEVOC	
4	Waveform 1	1	53.565376347	59.830662727	7284.345	7744.409		BIO	INSECT	
4	Spectrogram 1	1	53.565376347	59.830662727	7284.345	7744.409	7500.000	BIO	INSECT	
5	Waveform 1	1	0.000000000	59.999994792	6594.249	8741.214		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	59.999994792	6594.249	8741.214	7500.000	BIO	INSECT	
6	Waveform 1	1	31.947316136	33.753524822	9814.696	16638.978		BIO	INSECT	
6	Spectrogram 1	1	31.947316136	33.753524822	9814.696	16638.978	13125.000	BIO	INSECT	
7	Waveform 1	1	0.000000000	59.999994792	9354.633	10351.438		BIO	INSECT	
7	Spectrogram 1	1	0.000000000	59.999994792	9354.633	10351.438	9750.000	BIO	INSECT	
8	Waveform 1	1	43.010344338	59.661330663	8511.182	12268.371		BIO	INSECT	
8	Spectrogram 1	1	43.010344338	59.661330663	8511.182	12268.371	9375.000	BIO	INSECT	
9	Waveform 1	1	18.795859140	22.859828684	4753.994	5214.058		BIO	INSECT	
9	Spectrogram 1	1	18.795859140	22.859828684	4753.994	5214.058	4875.000	BIO	INSECT	
