Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	56.274689377	9931.034	25579.937		BIO	INSECT	
1	Spectrogram 1	1	0.000000000	56.274689377	9931.034	25579.937	16500.000	BIO	INSECT	
2	Waveform 1	1	23.254936834	51.138283425	19184.953	20012.539		BIO	INSECT	
2	Spectrogram 1	1	23.254936834	51.138283425	19184.953	20012.539	19500.000	BIO	INSECT	
3	Waveform 1	1	0.564440214	59.999994792	7523.511	8727.273		BIO	INSECT	
3	Spectrogram 1	1	0.564440214	59.999994792	7523.511	8727.273	7875.000	BIO	INSECT	
4	Waveform 1	1	4.515521715	59.322666534	5642.633	6319.749		BIO	INSECT	
4	Spectrogram 1	1	4.515521715	59.322666534	5642.633	6319.749	6000.000	BIO	INSECT	
5	Waveform 1	1	0.000000000	59.999994792	4664.577	5341.693		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	59.999994792	4664.577	5341.693	4875.000	BIO	INSECT	
6	Waveform 1	1	1.185324450	59.999994792	3611.285	4438.871		BIO	INSECT	
6	Spectrogram 1	1	1.185324450	59.999994792	3611.285	4438.871	4125.000	BIO	INSECT	
7	Waveform 1	1	0.000000000	59.999994792	2181.818	2708.464		BIO	INSECT	
7	Spectrogram 1	1	0.000000000	59.999994792	2181.818	2708.464	2625.000	BIO	INSECT	
