Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.282220107	13.320789060	1916.933	3067.093		BIO	AVEVOC	MILCHI
1	Spectrogram 1	1	0.282220107	13.320789060	1916.933	3067.093	2625.000	BIO	AVEVOC	MILCHI
2	Waveform 1	1	29.858887342	33.640636779	1610.224	2760.383		BIO	AVEVOC	
2	Spectrogram 1	1	29.858887342	33.640636779	1610.224	2760.383	2250.000	BIO	AVEVOC	
3	Waveform 1	1	7.563498873	29.858887342	0.000	2376.997		BIO	AVEVOC	CAMGRY
3	Spectrogram 1	1	7.563498873	29.858887342	0.000	2376.997	0.000	BIO	AVEVOC	CAMGRY
4	Waveform 1	1	0.000000000	59.999994792	0.000	613.419				
4	Spectrogram 1	1	0.000000000	59.999994792	0.000	613.419	0.000			
5	Waveform 1	1	28.165566699	28.165566699	8894.569	8894.569		ANT	TRAMOT	
5	Spectrogram 1	1	28.165566699	28.165566699	8894.569	8894.569	9000.000	ANT	TRAMOT	
6	Waveform 1	1	35.446845465	43.913448681	2376.997	3373.802		BIO	AVEVOC	MILCHI
6	Spectrogram 1	1	35.446845465	43.913448681	2376.997	3373.802	2625.000	BIO	AVEVOC	MILCHI
7	Waveform 1	1	0.000000000	59.999994792	5750.799	6057.508		BIO	INSECT	
7	Spectrogram 1	1	0.000000000	59.999994792	5750.799	6057.508	6000.000	BIO	INSECT	
8	Waveform 1	1	0.000000000	59.999994792	6440.895	7514.377		BIO	INSECT	
8	Spectrogram 1	1	0.000000000	59.999994792	6440.895	7514.377	7125.000	BIO	INSECT	
9	Waveform 1	1	0.225776086	59.999994792	7437.700	8204.473		BIO	INSECT	
9	Spectrogram 1	1	0.225776086	59.999994792	7437.700	8204.473	7500.000	BIO	INSECT	
10	Waveform 1	1	0.000000000	59.999994792	13878.594	14645.367		BIO	INSECT	
10	Spectrogram 1	1	0.000000000	59.999994792	13878.594	14645.367	14250.000	BIO	INSECT	
11	Waveform 1	1	57.290681763	59.999994792	11501.597	12575.080		BIO	INSECT	
11	Spectrogram 1	1	57.290681763	59.999994792	11501.597	12575.080	12000.000	BIO	INSECT	
12	Waveform 1	1	0.000000000	17.328314582	20702.875	21776.358		BIO	INSECT	
12	Spectrogram 1	1	0.000000000	17.328314582	20702.875	21776.358	21375.000	BIO	INSECT	
13	Waveform 1	1	23.480712919	59.999994792	20779.553	21853.035		BIO	INSECT	
13	Spectrogram 1	1	23.480712919	59.999994792	20779.553	21853.035	21375.000	BIO	INSECT	
14	Waveform 1	1	25.456253670	59.999994792	15258.786	16638.978		BIO	INSECT	
14	Spectrogram 1	1	25.456253670	59.999994792	15258.786	16638.978	16125.000	BIO	INSECT	
15	Waveform 1	1	0.000000000	21.843836298	11041.534	22466.454		BIO	INSECT	
15	Spectrogram 1	1	0.000000000	21.843836298	11041.534	22466.454	20625.000	BIO	INSECT	
16	Waveform 1	1	0.000000000	59.999994792	0.000	5597.444		BIO		
16	Spectrogram 1	1	0.000000000	59.999994792	0.000	5597.444	0.000	BIO		
