Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.170454531	59.999994792	9103.448	15272.727		BIO	INSECT	
1	Spectrogram 1	1	0.170454531	59.999994792	9103.448	15272.727	12375.000	BIO	INSECT	
2	Waveform 1	1	0.340909061	59.999994792	7297.806	8125.392		BIO	INSECT	
2	Spectrogram 1	1	0.340909061	59.999994792	7297.806	8125.392	7875.000	BIO	INSECT	
3	Waveform 1	1	20.852270917	42.215905426	6545.455	7297.806		BIO		
3	Spectrogram 1	1	20.852270917	42.215905426	6545.455	7297.806	7125.000	BIO		
4	Waveform 1	1	0.000000000	59.999994792	4062.696	4589.342		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	59.999994792	4062.696	4589.342	4500.000	BIO	INSECT	
5	Waveform 1	1	49.602268422	56.420449648	978.056	2106.583		BIO	AVEVOC	CAMGRY
5	Spectrogram 1	1	49.602268422	56.420449648	978.056	2106.583	1875.000	BIO	AVEVOC	CAMGRY
