Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.390243869	59.853653341	125.654	502.618			INDETE	
1	Spectrogram 1	1	0.390243869	59.853653341	125.654	502.618	375.000		INDETE	
2	Waveform 1	1	4.780487390	58.780482702	1319.372	2450.262		BIO	AVEVOC	CRYSOU
2	Spectrogram 1	1	4.780487390	58.780482702	1319.372	2450.262	1875.000	BIO	AVEVOC	CRYSOU
3	Waveform 1	1	0.195121934	59.999994792	2575.916	3267.016		BIO	INSECT	
3	Spectrogram 1	1	0.195121934	59.999994792	2575.916	3267.016	3000.000	BIO	INSECT	
4	Waveform 1	1	21.707315189	43.853654730	2261.780	4649.215		BIO	AVEVOC	RUPMAG
4	Spectrogram 1	1	21.707315189	43.853654730	2261.780	4649.215	3375.000	BIO	AVEVOC	RUPMAG
5	Waveform 1	1	2.341463211	59.999994792	3769.634	5026.178		BIO	INSECT	
5	Spectrogram 1	1	2.341463211	59.999994792	3769.634	5026.178	4500.000	BIO	INSECT	
6	Waveform 1	1	21.658534705	29.024387724	5842.932	8230.366		TIPO	AVEVOC	
6	Spectrogram 1	1	21.658534705	29.024387724	5842.932	8230.366	6750.000	BIO	AVEVOC	
7	Waveform 1	1	40.195118462	44.146337631	5465.969	8104.712		BIO	INSECT	
7	Spectrogram 1	1	40.195118462	44.146337631	5465.969	8104.712	6750.000	BIO	INSECT	
