Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	3.317072883	59.853653341	1633.508	2450.262		BIO	HERPET	
1	Spectrogram 1	1	3.317072883	59.853653341	1633.508	2450.262	2250.000	BIO	HERPET	
2	Waveform 1	1	0.000000000	32.829265443	2638.743	3141.361		BIO	INSECT	
2	Spectrogram 1	1	0.000000000	32.829265443	2638.743	3141.361	3000.000	BIO	INSECT	
3	Waveform 1	1	0.048780484	59.902433825	3392.670	3832.461		BIO	INSECT	
3	Spectrogram 1	1	0.048780484	59.902433825	3392.670	3832.461	3750.000	BIO	INSECT	
4	Waveform 1	1	0.000000000	59.999994792	4146.597	5591.623		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	59.999994792	4146.597	5591.623	4875.000	BIO	INSECT	
5	Waveform 1	1	0.195121934	59.999994792	5842.932	6785.340		BIO	INSECT	
5	Spectrogram 1	1	0.195121934	59.999994792	5842.932	6785.340	6375.000	BIO	INSECT	
6	Waveform 1	1	0.000000000	59.902433825	7162.304	8858.639		BIO	INSECT	
6	Spectrogram 1	1	0.000000000	59.902433825	7162.304	8858.639	7875.000	BIO	INSECT	
7	Waveform 1	1	3.268292399	59.317068022	8921.466	23853.747		BIO	INSECT	
7	Spectrogram 1	1	3.268292399	59.317068022	8921.466	23853.747	18000.000	BIO	INSECT	
