Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	2.292682728	39.707313626	1507.853	2575.916		BIO	HERPET	
1	Spectrogram 1	1	2.292682728	39.707313626	1507.853	2575.916	2250.000	BIO	HERPET	
2	Waveform 1	1	0.000000000	11.560974606	2827.225	3329.843		BIO	INSECT	
2	Spectrogram 1	1	0.000000000	11.560974606	2827.225	3329.843	3000.000	BIO	INSECT	
3	Waveform 1	1	0.000000000	59.951214308	3141.361	3958.115		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	59.951214308	3141.361	3958.115	3750.000	BIO	INSECT	
4	Waveform 1	1	0.000000000	59.999994792	4020.942	6031.414		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	59.999994792	4020.942	6031.414	4875.000	BIO	INSECT	
5	Waveform 1	1	0.000000000	59.951214308	5905.759	6848.168		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	59.951214308	5905.759	6848.168	6375.000	BIO	INSECT	
6	Waveform 1	1	0.000000000	59.999994792	6910.995	7413.613		BIO	INSECT	
6	Spectrogram 1	1	0.000000000	59.999994792	6910.995	7413.613	7125.000	BIO	INSECT	
7	Waveform 1	1	0.000000000	59.902433825	7476.440	8481.675		BIO	INSECT	
7	Spectrogram 1	1	0.000000000	59.902433825	7476.440	8481.675	7875.000	BIO	INSECT	
8	Waveform 1	1	15.024388940	16.292681513	9486.911	22994.764		BIO	INSECT	
8	Spectrogram 1	1	15.024388940	16.292681513	9486.911	22994.764	17250.000	BIO	INSECT	
9	Waveform 1	1	51.707312585	52.780483223	9172.775	23183.246		BIO	INSECT	
9	Spectrogram 1	1	51.707312585	52.780483223	9172.775	23183.246	17250.000	BIO	INSECT	
10	Waveform 1	1	2.721959106	45.319112497	18856.181	28284.271			INDETE	
10	Spectrogram 1	1	2.721959106	45.319112497	18856.181	28284.271	24000.000		INDETE	
