Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	18.174974904	25.117589541	230.032	3067.093		BIO		
1	Spectrogram 1	1	18.174974904	25.117589541	230.032	3067.093	375.000	BIO		
2	Waveform 1	1	40.244587287	42.615236188	766.773	3220.447		BIO	HERPET	
2	Spectrogram 1	1	40.244587287	42.615236188	766.773	3220.447	2625.000	BIO	HERPET	
3	Waveform 1	1	48.428970396	59.999994792	76.677	3143.770		BIO	HERPET	
3	Spectrogram 1	1	48.428970396	59.999994792	76.677	3143.770	375.000	BIO	HERPET	
4	Waveform 1	1	0.225776086	59.999994792	0.000	1303.514		ANT	TRAMOT	
4	Spectrogram 1	1	0.225776086	59.999994792	0.000	1303.514	0.000	ANT	TRAMOT	
5	Waveform 1	1	26.415802034	59.999994792	2837.061	3373.802		BIO	INSECT	
5	Spectrogram 1	1	26.415802034	59.999994792	2837.061	3373.802	3000.000	BIO	INSECT	
6	Waveform 1	1	0.000000000	10.103479838	2453.674	3373.802		BIO	INSECT	
6	Spectrogram 1	1	0.000000000	10.103479838	2453.674	3373.802	3000.000	BIO	INSECT	
7	Waveform 1	1	0.000000000	59.999994792	3297.125	4600.639		BIO	INSECT	
7	Spectrogram 1	1	0.000000000	59.999994792	3297.125	4600.639	3750.000	BIO	INSECT	
8	Waveform 1	1	0.733772279	59.661330663	6134.185	6670.927		BIO	INSECT	
8	Spectrogram 1	1	0.733772279	59.661330663	6134.185	6670.927	6375.000	BIO	INSECT	
9	Waveform 1	1	0.000000000	59.999994792	6900.958	8587.859		BIO	INSECT	
9	Spectrogram 1	1	0.000000000	59.999994792	6900.958	8587.859	7875.000	BIO	INSECT	
10	Waveform 1	1	0.000000000	29.520223214	9968.051	16485.623		BIO	INSECT	
10	Spectrogram 1	1	0.000000000	29.520223214	9968.051	16485.623	13875.000	BIO	INSECT	
11	Waveform 1	1	2.935089115	59.999994792	8664.537	13035.144		BIO	INSECT	
11	Spectrogram 1	1	2.935089115	59.999994792	8664.537	13035.144	12000.000	BIO	INSECT	
12	Waveform 1	1	30.366883535	59.999994792	18632.588	19476.038		BIO	INSECT	
12	Spectrogram 1	1	30.366883535	59.999994792	18632.588	19476.038	19125.000	BIO	INSECT	
13	Waveform 1	1	52.639876462	55.857205728	28284.271	50440.284		BIO	MURCIE	
13	Spectrogram 1	1	52.639876462	55.857205728	28284.271	50440.284	35625.000	BIO	MURCIE	
