Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	5.624999512	11.874998969	9028.213	21366.771		BIO	INSECT	
1	Spectrogram 1	1	5.624999512	11.874998969	9028.213	21366.771	16500.000	BIO	INSECT	
2	Waveform 1	1	0.000000000	59.999994792	7974.922	8652.038		BIO	INSECT	
2	Spectrogram 1	1	0.000000000	59.999994792	7974.922	8652.038	8625.000	BIO	INSECT	
3	Waveform 1	1	0.000000000	59.999994792	6394.984	7072.100		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	59.999994792	6394.984	7072.100	6750.000	BIO	INSECT	
4	Waveform 1	1	0.000000000	59.999994792	3385.580	4137.931		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	59.999994792	3385.580	4137.931	4125.000	BIO	INSECT	
5	Waveform 1	1	44.431814325	59.318176669	0.000	1354.232		BIO	AVEVOC	
5	Spectrogram 1	1	44.431814325	59.318176669	0.000	1354.232	375.000	BIO	AVEVOC	
6	Waveform 1	1	9.374999186	59.999994792	4213.166	4815.047		BIO	INSECT	
6	Spectrogram 1	1	9.374999186	59.999994792	4213.166	4815.047	4500.000	BIO	INSECT	
7	Waveform 1	1	0.000000000	59.971584524	22516.364	43461.818			INDET	
7	Spectrogram 1	1	0.000000000	59.971584524	22516.364	43461.818	30000.000		INDETE	
