Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	8.353715173	10.216367881	2530.351	3373.802		BIO		
1	Spectrogram 1	1	8.353715173	10.216367881	2530.351	3373.802	3000.000	BIO		
2	Waveform 1	1	0.000000000	59.999994792	3603.834	4217.252		BIO	INSECT	
2	Spectrogram 1	1	0.000000000	59.999994792	3603.834	4217.252	3750.000	BIO	INSECT	
3	Waveform 1	1	0.000000000	59.999994792	4217.252	4753.994		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	59.999994792	4217.252	4753.994	4500.000	BIO	INSECT	
4	Waveform 1	1	0.000000000	59.999994792	5060.703	5674.121		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	59.999994792	5060.703	5674.121	5250.000	BIO	INSECT	
5	Waveform 1	1	0.000000000	59.999994792	5904.153	6594.249		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	59.999994792	5904.153	6594.249	6375.000	BIO	INSECT	
6	Waveform 1	1	0.000000000	59.999994792	7667.732	8357.827		BIO	INSECT	
6	Spectrogram 1	1	0.000000000	59.999994792	7667.732	8357.827	7875.000	BIO	INSECT	
7	Waveform 1	1	53.057380154	56.500465462	10811.502	20626.198		BIO	INSECT	
7	Spectrogram 1	1	53.057380154	56.500465462	10811.502	20626.198	17250.000	BIO	INSECT	
8	Waveform 1	1	4.797741822	9.539039624	17414.268	29759.316		BIO	INSECT	
8	Spectrogram 1	1	4.797741822	9.539039624	17414.268	29759.316	21375.000	BIO	INSECT	
9	Waveform 1	1	1.467544557	4.797741822	9201.278	25772.096		BIO	INSECT	
9	Spectrogram 1	1	1.467544557	4.797741822	9201.278	25772.096	18750.000	BIO	INSECT	
10	Waveform 1	1	10.103479838	11.571024395	17175.719	34819.618		BIO	INSECT	
10	Spectrogram 1	1	10.103479838	11.571024395	17175.719	34819.618	24000.000	BIO	INSECT	
11	Waveform 1	1	18.287862947	56.048913291	0.000	96000.000			PULSOS	
11	Spectrogram 1	1	18.287862947	56.048913291	0.000	96000.000	7500.000		PULSOS	
12	Waveform 1	1	1.338832592	4.062300772	40839.728	51049.660		BIO	MURCIE	SAC_SP
12	Spectrogram 1	1	1.338832592	4.062300772	40839.728	51049.660	46875.000	BIO	MURCIE	SAC_SP
13	Waveform 1	1	15.669738391	17.782664344	40287.840	52705.325		BIO	MURCIE	SAC_SP
13	Spectrogram 1	1	15.669738391	17.782664344	40287.840	52705.325	46125.000	BIO	MURCIE	SAC_SP
14	Waveform 1	1	22.326229966	25.655894118	40287.840	51877.493		BIO	MURCIE	SAC_SP
14	Spectrogram 1	1	22.326229966	25.655894118	40287.840	51877.493	44625.000	BIO	MURCIE	SAC_SP
15	Waveform 1	1	29.636379708	31.639220444	40839.728	51049.660		BIO	MURCIE	SAC_SP
15	Spectrogram 1	1	29.636379708	31.639220444	40839.728	51049.660	44625.000	BIO	MURCIE	SAC_SP
