Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.338664129	5.531514101	2837.061	3220.447		BIO	INSECT	
1	Spectrogram 1	1	0.338664129	5.531514101	2837.061	3220.447	3000.000	BIO	INSECT	
2	Waveform 1	1	0.000000000	59.999994792	0.000	1073.482		BIO	INSECT	
2	Spectrogram 1	1	0.000000000	59.999994792	0.000	1073.482	0.000	BIO	INSECT	
3	Waveform 1	1	7.563498873	25.907805841	2453.674	3527.157		BIO	HERPET	
3	Spectrogram 1	1	7.563498873	25.907805841	2453.674	3527.157	3375.000	BIO	HERPET	
4	Waveform 1	1	31.100655814	39.623703052	2530.351	3373.802		BIO	INSECT	
4	Spectrogram 1	1	31.100655814	39.623703052	2530.351	3373.802	3000.000	BIO	INSECT	
5	Waveform 1	1	0.000000000	59.999994792	3450.479	4600.639		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	59.999994792	3450.479	4600.639	3750.000	BIO	INSECT	
6	Waveform 1	1	0.000000000	59.999994792	6517.572	8204.473		BIO	INSECT	
6	Spectrogram 1	1	0.000000000	59.999994792	6517.572	8204.473	7500.000	BIO	INSECT	
7	Waveform 1	1	0.000000000	59.999994792	8511.182	9738.019		BIO	INSECT	
7	Spectrogram 1	1	0.000000000	59.999994792	8511.182	9738.019	9000.000	BIO	INSECT	
8	Waveform 1	1	39.510815009	46.227653560	10121.406	15872.204		BIO	INSECT	
8	Spectrogram 1	1	39.510815009	46.227653560	10121.406	15872.204	13500.000	BIO	INSECT	
9	Waveform 1	1	0.000000000	59.999994792	5290.735	5827.476		BIO	INSECT	
9	Spectrogram 1	1	0.000000000	59.999994792	5290.735	5827.476	5625.000	BIO	INSECT	
10	Waveform 1	1	2.314204879	59.040446427	11501.597	12805.112		BIO	INSECT	
10	Spectrogram 1	1	2.314204879	59.040446427	11501.597	12805.112	12375.000	BIO	INSECT	
11	Waveform 1	1	27.770458549	56.048913291	9968.051	13648.562		BIO	INSECT	
11	Spectrogram 1	1	27.770458549	56.048913291	9968.051	13648.562	12375.000	BIO	INSECT	
12	Waveform 1	1	0.620884236	59.999994792	14645.367	16562.300		BIO	INSECT	
12	Spectrogram 1	1	0.620884236	59.999994792	14645.367	16562.300	15750.000	BIO	INSECT	
13	Waveform 1	1	27.488238442	55.428029055	17942.492	19015.974		BIO	INSECT	
13	Spectrogram 1	1	27.488238442	55.428029055	17942.492	19015.974	18375.000	BIO	INSECT	
14	Waveform 1	1	11.627468417	15.014109703	17942.492	18785.942		BIO	INSECT	
14	Spectrogram 1	1	11.627468417	15.014109703	17942.492	18785.942	18375.000	BIO	INSECT	
15	Waveform 1	1	0.620884236	54.468480690	18939.297	19936.102		BIO	INSECT	
15	Spectrogram 1	1	0.620884236	54.468480690	18939.297	19936.102	19500.000	BIO	INSECT	
