Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.282220107	38.325490558	2146.965	4217.252		BIO	AVEVOC	
1	Spectrogram 1	1	0.282220107	38.325490558	2146.965	4217.252	3375.000	BIO	AVEVOC	
2	Waveform 1	1	9.087487452	57.855121977	690.096	5137.380		BIO	AVEVOC	PITSUL
2	Spectrogram 1	1	9.087487452	57.855121977	690.096	5137.380	1125.000	BIO	AVEVOC	PITSUL
3	Waveform 1	1	17.610534690	27.601126485	3527.157	4984.026		BIO	HERPET	
3	Spectrogram 1	1	17.610534690	27.601126485	3527.157	4984.026	4125.000	BIO	HERPET	
4	Waveform 1	1	3.330197265	56.726241548	0.000	766.773		BIO	AVEVOC	
4	Spectrogram 1	1	3.330197265	56.726241548	0.000	766.773	375.000	BIO	AVEVOC	
5	Waveform 1	1	0.000000000	59.999994792	5559.105	6517.572		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	59.999994792	5559.105	6517.572	6000.000	BIO	INSECT	
6	Waveform 1	1	0.000000000	59.999994792	6517.572	10121.406		BIO	INSECT	
6	Spectrogram 1	1	0.000000000	59.999994792	6517.572	10121.406	7875.000	BIO	INSECT	
7	Waveform 1	1	0.000000000	59.999994792	7207.668	8127.796		BIO	INSECT	
7	Spectrogram 1	1	0.000000000	59.999994792	7207.668	8127.796	7500.000	BIO	INSECT	
8	Waveform 1	1	0.000000000	59.999994792	4293.930	5214.058		BIO	INSECT	
8	Spectrogram 1	1	0.000000000	59.999994792	4293.930	5214.058	4500.000	BIO	INSECT	
9	Waveform 1	1	1.749764665	53.791152433	10888.179	12191.693		BIO	INSECT	
9	Spectrogram 1	1	1.749764665	53.791152433	10888.179	12191.693	11625.000	BIO	INSECT	
10	Waveform 1	1	0.000000000	59.999994792	14568.690	15258.786		BIO	INSECT	
10	Spectrogram 1	1	0.000000000	59.999994792	14568.690	15258.786	15000.000	BIO	INSECT	
11	Waveform 1	1	0.000000000	59.999994792	17942.492	18479.233		BIO	INSECT	
11	Spectrogram 1	1	0.000000000	59.999994792	17942.492	18479.233	18000.000	BIO	INSECT	
