Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	10.780808095	42.107239995	996.805	2760.383		BIO	AVEVOC	NYCALB
1	Spectrogram 1	1	10.780808095	42.107239995	996.805	2760.383	1500.000	BIO	AVEVOC	NYCALB
2	Waveform 1	1	22.916272705	33.640636779	2607.029	3220.447		BIO	INSECT	
2	Spectrogram 1	1	22.916272705	33.640636779	2607.029	3220.447	3000.000	BIO	INSECT	
3	Waveform 1	1	0.000000000	59.999994792	9431.310	16178.914		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	59.999994792	9431.310	16178.914	10125.000	BIO	INSECT	
4	Waveform 1	1	0.000000000	59.999994792	7207.668	8204.473		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	59.999994792	7207.668	8204.473	7875.000	BIO	INSECT	
5	Waveform 1	1	0.282220107	14.449669489	2453.674	4753.994		BIO	HERPET	
5	Spectrogram 1	1	0.282220107	14.449669489	2453.674	4753.994	3375.000	BIO	HERPET	
6	Waveform 1	1	50.799619297	55.879581226	1533.546	4600.639		BIO	HERPET	
6	Spectrogram 1	1	50.799619297	55.879581226	1533.546	4600.639	4125.000	BIO	HERPET	
7	Waveform 1	1	0.000000000	59.999994792	3373.802	4140.575		BIO	INSECT	
7	Spectrogram 1	1	0.000000000	59.999994792	3373.802	4140.575	3750.000	BIO	INSECT	
8	Waveform 1	1	0.000000000	59.999994792	4447.284	5060.703		BIO	INSECT	
8	Spectrogram 1	1	0.000000000	59.999994792	4447.284	5060.703	4875.000	BIO	INSECT	
9	Waveform 1	1	0.000000000	59.999994792	5827.476	6594.249		BIO	INSECT	
9	Spectrogram 1	1	0.000000000	59.999994792	5827.476	6594.249	6375.000	BIO	INSECT	
10	Waveform 1	1	0.507996193	59.999994792	5060.703	5750.799		BIO	INSECT	
10	Spectrogram 1	1	0.507996193	59.999994792	5060.703	5750.799	5625.000	BIO	INSECT	
11	Waveform 1	1	0.000000000	59.999994792	0.000	920.128		ANT	TRAMOT	
11	Spectrogram 1	1	0.000000000	59.999994792	0.000	920.128	375.000	ANT	TRAMOT	
