Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	59.951214308	0.000	502.618		ANT	TRAMOT	
1	Spectrogram 1	1	0.000000000	59.951214308	0.000	502.618	0.000	ANT	TRAMOT	
2	Waveform 1	1	0.000000000	59.756092374	1507.853	3204.188		BIO	AVEVOC	ATTSPA
2	Spectrogram 1	1	0.000000000	59.756092374	1507.853	3204.188	2625.000	BIO	AVEVOC	ATTSPA
3	Waveform 1	1	55.365848852	56.292678040	502.618	1759.162		BIO	AVEVOC	
3	Spectrogram 1	1	55.365848852	56.292678040	502.618	1759.162	1125.000	BIO	AVEVOC	
4	Waveform 1	1	0.195121934	59.951214308	2890.052	3769.634		BIO	INSECT	
4	Spectrogram 1	1	0.195121934	59.951214308	2890.052	3769.634	3000.000	BIO	INSECT	
5	Waveform 1	1	0.000000000	59.902433825	3706.806	4586.387		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	59.902433825	3706.806	4586.387	4500.000	BIO	INSECT	
6	Waveform 1	1	0.195121934	19.560973912	4083.770	5214.660		BIO	INSECT	
6	Spectrogram 1	1	0.195121934	19.560973912	4083.770	5214.660	4500.000	BIO	INSECT	
7	Waveform 1	1	0.000000000	11.365852672	5214.660	6345.550		BIO	INSECT	
7	Spectrogram 1	1	0.000000000	11.365852672	5214.660	6345.550	6000.000	BIO	INSECT	
8	Waveform 1	1	0.000000000	59.951214308	6031.414	8544.503		BIO	INSECT	
8	Spectrogram 1	1	0.000000000	59.951214308	6031.414	8544.503	7500.000	BIO	INSECT	
9	Waveform 1	1	0.097560967	52.682922256	7853.403	9109.948		BIO	INSECT	
9	Spectrogram 1	1	0.097560967	52.682922256	7853.403	9109.948	7875.000	BIO	INSECT	
10	Waveform 1	1	2.780487564	39.804874593	8921.466	22240.838		BIO	INSECT	
10	Spectrogram 1	1	2.780487564	39.804874593	8921.466	22240.838	16875.000	BIO	INSECT	
