Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	3.725305415	38.946374794	8587.859	96000.000		BIO		
1	Spectrogram 1	1	3.725305415	38.946374794	8587.859	96000.000	17250.000	BIO		
2	Waveform 1	1	39.680147073	59.266222513	14952.077	16408.946		BIO	INSECT	
2	Spectrogram 1	1	39.680147073	59.266222513	14952.077	16408.946	15750.000	BIO	INSECT	
3	Waveform 1	1	0.000000000	59.999994792	6747.604	8281.150		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	59.999994792	6747.604	8281.150	7500.000	BIO	INSECT	
4	Waveform 1	1	0.000000000	59.999994792	5980.831	6594.249		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	59.999994792	5980.831	6594.249	6375.000	BIO	INSECT	
5	Waveform 1	1	0.000000000	59.999994792	3373.802	4600.639		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	59.999994792	3373.802	4600.639	3750.000	BIO	INSECT	
6	Waveform 1	1	0.282220107	59.999994792	0.000	1763.578			PULSOS	
6	Spectrogram 1	1	0.282220107	59.999994792	0.000	1763.578	375.000		PULSOS	
7	Waveform 1	1	39.962367180	59.830662727	12575.080	13341.853		BIO	INSECT	
7	Spectrogram 1	1	39.962367180	59.830662727	12575.080	13341.853	13125.000	BIO	INSECT	
8	Waveform 1	1	0.451552172	45.719657367	19092.652	19782.748		BIO	INSECT	
8	Spectrogram 1	1	0.451552172	45.719657367	19092.652	19782.748	19125.000	BIO	INSECT	
9	Waveform 1	1	0.017577227	3.643465593	20093.146	25795.255		BIO	INSECT	
9	Spectrogram 1	1	0.017577227	3.643465593	20093.146	25795.255	22875.000	BIO	INSECT	
10	Waveform 1	1	39.583177508	59.559909123	20907.733	26609.842		BIO	INSECT	
10	Spectrogram 1	1	39.583177508	59.559909123	20907.733	26609.842	22875.000	BIO	INSECT	
