Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.959548364	47.638754096	3680.511	4753.994		BIO	INSECT	
1	Spectrogram 1	1	0.959548364	47.638754096	3680.511	4753.994	4125.000	BIO	INSECT	
2	Waveform 1	1	0.000000000	59.999994792	6287.540	7974.441		BIO	INSECT	
2	Spectrogram 1	1	0.000000000	59.999994792	6287.540	7974.441	7125.000	BIO	INSECT	
3	Waveform 1	1	11.571024395	17.215426539	10044.728	12958.466		BIO	INSECT	
3	Spectrogram 1	1	11.571024395	17.215426539	10044.728	12958.466	11625.000	BIO	INSECT	
4	Waveform 1	1	0.000000000	59.999994792	13035.144	15182.109		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	59.999994792	13035.144	15182.109	14250.000	BIO	INSECT	
5	Waveform 1	1	13.490121124	13.857007264	9699.681	19744.409		BIO	INSECT	
5	Spectrogram 1	1	13.490121124	13.857007264	9699.681	19744.409	13125.000	BIO	INSECT	
6	Waveform 1	1	34.035744929	34.430853079	9661.342	19629.393		BIO	INSECT	
6	Spectrogram 1	1	34.035744929	34.430853079	9661.342	19629.393	13875.000	BIO	INSECT	
7	Waveform 1	1	58.588894256	59.040446427	9814.696	20549.521		BIO	INSECT	
7	Spectrogram 1	1	58.588894256	59.040446427	9814.696	20549.521	14625.000	BIO	INSECT	
