Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	59.853653341	0.000	502.618		ANT	TRAMOT	
1	Spectrogram 1	1	0.000000000	59.853653341	0.000	502.618	0.000	ANT	TRAMOT	
2	Waveform 1	1	40.975606199	47.560971481	816.754	2952.880		BIO	AVEVOC	
2	Spectrogram 1	1	40.975606199	47.560971481	816.754	2952.880	2250.000	BIO	AVEVOC	
3	Waveform 1	1	7.902438338	37.999996701	1507.853	2513.089		BIO	AVEVOC	
3	Spectrogram 1	1	7.902438338	37.999996701	1507.853	2513.089	2250.000	BIO	AVEVOC	
4	Waveform 1	1	0.195121934	59.999994792	2638.743	3895.288		BIO	INSECT	
4	Spectrogram 1	1	0.195121934	59.999994792	2638.743	3895.288	3375.000	BIO	INSECT	
5	Waveform 1	1	4.975609324	59.951214308	3832.461	4837.696		BIO	INSECT	
5	Spectrogram 1	1	4.975609324	59.951214308	3832.461	4837.696	4125.000	BIO	INSECT	
6	Waveform 1	1	0.000000000	59.951214308	5214.660	6408.377		BIO	INSECT	
6	Spectrogram 1	1	0.000000000	59.951214308	5214.660	6408.377	6000.000	BIO	INSECT	
7	Waveform 1	1	0.048780484	59.951214308	6910.995	8167.539		BIO	INSECT	
7	Spectrogram 1	1	0.048780484	59.951214308	6910.995	8167.539	7500.000	BIO	INSECT	
8	Waveform 1	1	20.487803100	30.585363199	6345.550	6848.168		BIO	INSECT	
8	Spectrogram 1	1	20.487803100	30.585363199	6345.550	6848.168	6750.000	BIO	INSECT	
9	Waveform 1	1	0.048780484	59.951214308	8104.712	9109.948		BIO	INSECT	
9	Spectrogram 1	1	0.048780484	59.951214308	8104.712	9109.948	8250.000	BIO	INSECT	
10	Waveform 1	1	0.000000000	33.073167861	9235.602	10492.147		BIO	INSECT	
10	Spectrogram 1	1	0.000000000	33.073167861	9235.602	10492.147	9750.000	BIO	INSECT	
