Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	8.015051045	30.366883535	0.000	96000.000		BIO	INSECT	
1	Spectrogram 1	1	8.015051045	30.366883535	0.000	96000.000	16500.000	BIO	INSECT	
2	Waveform 1	1	52.210719833	59.999994792	0.000	96000.000		BIO	INSECT	
2	Spectrogram 1	1	52.210719833	59.999994792	0.000	96000.000	16500.000	BIO	INSECT	
3	Waveform 1	1	0.000000000	59.999994792	8891.924	41405.751		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	59.999994792	8891.924	41405.751	16500.000	BIO	INSECT	
4	Waveform 1	1	0.000000000	59.999994792	7156.915	8024.419		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	59.999994792	7156.915	8024.419	7875.000	BIO	INSECT	
5	Waveform 1	1	0.225776086	59.999994792	6289.410	7156.915		BIO	INSECT	
5	Spectrogram 1	1	0.225776086	59.999994792	6289.410	7156.915	6750.000	BIO	INSECT	
6	Waveform 1	1	2.370648901	51.251171468	5313.467	5964.096		BIO	INSECT	
6	Spectrogram 1	1	2.370648901	51.251171468	5313.467	5964.096	5625.000	BIO	INSECT	
7	Waveform 1	1	0.000000000	59.999994792	4445.962	5421.905		BIO	INSECT	
7	Spectrogram 1	1	0.000000000	59.999994792	4445.962	5421.905	4875.000	BIO	INSECT	
8	Waveform 1	1	1.749764665	52.154275811	2060.324	2602.514		BIO	INSECT	
8	Spectrogram 1	1	1.749764665	52.154275811	2060.324	2602.514	2250.000	BIO	INSECT	
