Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	59.999994792	0.000	34909.091			PASOS	
1	Spectrogram 1	1	0.000000000	59.999994792	0.000	34909.091	10125.000		PASOS	
2	Waveform 1	1	0.000000000	59.999994792	8501.567	9479.624		BIO	INSECT	
2	Spectrogram 1	1	0.000000000	59.999994792	8501.567	9479.624	9000.000	BIO	INSECT	
3	Waveform 1	1	35.397724200	59.545449377	6470.219	7072.100		BIO	INSECT	
3	Spectrogram 1	1	35.397724200	59.545449377	6470.219	7072.100	6750.000	BIO	INSECT	
4	Waveform 1	1	0.000000000	59.999994792	3385.580	4137.931		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	59.999994792	3385.580	4137.931	3750.000	BIO	INSECT	
5	Waveform 1	1	30.568179165	40.795451004	4363.636	4739.812		BIO	INSECT	
5	Spectrogram 1	1	30.568179165	40.795451004	4363.636	4739.812	4500.000	BIO	INSECT	
6	Waveform 1	1	4.999999566	6.079544927	1128.527	1956.113		BIO	AVEVOC	
6	Spectrogram 1	1	4.999999566	6.079544927	1128.527	1956.113	1500.000	BIO	AVEVOC	
7	Waveform 1	1	36.249996853	39.147723874	827.586	1579.937		BIO	AVEVOC	CROMAJ
7	Spectrogram 1	1	36.249996853	39.147723874	827.586	1579.937	1500.000	BIO	AVEVOC	CROMAJ
8	Waveform 1	1	42.897723549	46.988632285	902.821	1880.878		BIO	AVEVOC	CROMAJ
8	Spectrogram 1	1	42.897723549	46.988632285	902.821	1880.878	1500.000	BIO	AVEVOC	CROMAJ
