Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.338664129	25.399809648	3450.479	4293.930		BIO	INSECT	
1	Spectrogram 1	1	0.338664129	25.399809648	3450.479	4293.930	4125.000	BIO	INSECT	
2	Waveform 1	1	0.338664129	58.814670341	5520.767	6364.217		BIO	INSECT	
2	Spectrogram 1	1	0.338664129	58.814670341	5520.767	6364.217	6000.000	BIO	INSECT	
3	Waveform 1	1	2.427092922	48.485414418	383.387	2376.997		BIO	AVEVOC	CAMGRY
3	Spectrogram 1	1	2.427092922	48.485414418	383.387	2376.997	1500.000	BIO	AVEVOC	CAMGRY
4	Waveform 1	1	0.733772279	10.047035816	0.000	766.773		BIO	AVEVOC	PATCAY
4	Spectrogram 1	1	0.733772279	10.047035816	0.000	766.773	0.000	BIO	AVEVOC	PATCAY
6	Waveform 1	1	0.000000000	59.999994792	0.000	5060.703		BIO		
6	Spectrogram 1	1	0.000000000	59.999994792	0.000	5060.703	1125.000	BIO		
7	Waveform 1	1	1.128880429	11.514580374	4447.284	4830.671		BIO	INSECT	
7	Spectrogram 1	1	1.128880429	11.514580374	4447.284	4830.671	4500.000	BIO	INSECT	
8	Waveform 1	1	0.000000000	59.999994792	6594.249	8051.118		BIO	INSECT	
8	Spectrogram 1	1	0.000000000	59.999994792	6594.249	8051.118	7500.000	BIO	INSECT	
9	Waveform 1	1	1.693320643	59.999994792	11271.565	12651.757		BIO	INSECT	
9	Spectrogram 1	1	1.693320643	59.999994792	11271.565	12651.757	12000.000	BIO	INSECT	
11	Waveform 1	1	0.000000000	59.999994792	13955.272	15105.431		BIO	INSECT	
11	Spectrogram 1	1	0.000000000	59.999994792	13955.272	15105.431	14625.000	BIO	INSECT	
12	Waveform 1	1	0.000000000	59.999994792	21239.617	22466.454		BIO	INSECT	
12	Spectrogram 1	1	0.000000000	59.999994792	21239.617	22466.454	21750.000	BIO	INSECT	
