Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	18.908747183	2530.351	23233.227		BIO	INSECT	
1	Spectrogram 1	1	0.000000000	18.908747183	2530.351	23233.227	6000.000	BIO	INSECT	
2	Waveform 1	1	0.000000000	59.999994792	17559.105	19169.329		BIO	INSECT	
2	Spectrogram 1	1	0.000000000	59.999994792	17559.105	19169.329	18375.000	BIO	INSECT	
3	Waveform 1	1	0.000000000	59.999994792	13035.144	13648.562		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	59.999994792	13035.144	13648.562	13125.000	BIO	INSECT	
4	Waveform 1	1	0.000000000	59.999994792	6287.540	10351.438		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	59.999994792	6287.540	10351.438	6750.000	BIO	INSECT	
5	Waveform 1	1	0.225776086	59.887106749	6364.217	6747.604		BIO	INSECT	
5	Spectrogram 1	1	0.225776086	59.887106749	6364.217	6747.604	6375.000	BIO	INSECT	
6	Waveform 1	1	0.451552172	57.685789913	690.096	3680.511		BIO	HERPET	
6	Spectrogram 1	1	0.451552172	57.685789913	690.096	3680.511	3000.000	BIO	HERPET	
7	Waveform 1	1	47.243645946	48.767634525	536.741	1380.192		BIO	AVEVOC	NYCGRI
7	Spectrogram 1	1	47.243645946	48.767634525	536.741	1380.192	750.000	BIO	AVEVOC	NYCGRI
8	Waveform 1	1	21.561616190	59.999994792	4907.348	5980.831		BIO	INSECT	
8	Spectrogram 1	1	21.561616190	59.999994792	4907.348	5980.831	5625.000	BIO	INSECT	
9	Waveform 1	1	0.000000000	18.570083054	4217.252	6210.863		BIO	HERPET	
9	Spectrogram 1	1	0.000000000	18.570083054	4217.252	6210.863	5625.000	BIO	HERPET	
10	Waveform 1	1	19.134523268	59.999994792	3450.479	4753.994		BIO	INSECT	
10	Spectrogram 1	1	19.134523268	59.999994792	3450.479	4753.994	3750.000	BIO	INSECT	
11	Waveform 1	1	43.405452488	43.857004660	230.032	3373.802		BIO	AVEVOC	NYCALB
11	Spectrogram 1	1	43.405452488	43.857004660	230.032	3373.802	1875.000	BIO	AVEVOC	NYCALB
12	Waveform 1	1	0.000000000	59.999994792	19706.070	20396.166		BIO	INSECT	
12	Spectrogram 1	1	0.000000000	59.999994792	19706.070	20396.166	19875.000	BIO	INSECT	
13	Waveform 1	1	23.061261242	24.045585937	21084.639	28798.531			INDETE	
13	Spectrogram 1	1	23.061261242	24.045585937	21084.639	28798.531	24750.000		INDETE	
14	Waveform 1	1	33.739336171	34.733704996	20827.509	28284.271			INDETE	
14	Spectrogram 1	1	33.739336171	34.733704996	20827.509	28284.271	24375.000		INDETE	
15	Waveform 1	1	37.605221008	59.999994792	23398.806	33941.125		BIO	INDETE	
15	Spectrogram 1	1	37.605221008	59.999994792	23398.806	33941.125	27375.000	BIO	INDETE	
16	Waveform 1	1	0.401765182	13.097544924	23913.066	32398.347		BIO	INDETE	
16	Spectrogram 1	1	0.401765182	13.097544924	23913.066	32398.347	27375.000	BIO	INDETE	
17	Waveform 1	1	24.427323048	29.569917374	23655.936	31884.088		BIO	INDETE	
17	Spectrogram 1	1	24.427323048	29.569917374	23655.936	31884.088	27000.000	BIO	INDETE	
