Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	8.184383109	690.096	11731.629		BIO	AVEVOC	ORT_SP
1	Spectrogram 1	1	0.000000000	8.184383109	690.096	11731.629	6750.000	BIO	AVEVOC	ORT_SP
2	Waveform 1	1	8.297271152	59.999994792	2913.738	3603.834		BIO	INSECT	
2	Spectrogram 1	1	8.297271152	59.999994792	2913.738	3603.834	3375.000	BIO	INSECT	
3	Waveform 1	1	6.716838551	14.280337425	5904.153	6364.217		BIO	INSECT	
3	Spectrogram 1	1	6.716838551	14.280337425	5904.153	6364.217	6000.000	BIO	INSECT	
4	Waveform 1	1	0.000000000	58.476006213	6364.217	8051.118		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	58.476006213	6364.217	8051.118	7500.000	BIO	INSECT	
5	Waveform 1	1	32.342424286	36.801501979	613.419	3067.093		BIO	INSECT	
5	Spectrogram 1	1	32.342424286	36.801501979	613.419	3067.093	1500.000	BIO	INSECT	
6	Waveform 1	1	3.194033195	9.903511729	19811.129	25200.922			INDETE	
6	Spectrogram 1	1	3.194033195	9.903511729	19811.129	25200.922	22125.000		INDETE	
