Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	25.512697691	26.528690077	9968.051	18709.265		BIO	INSECT	
1	Spectrogram 1	1	25.512697691	26.528690077	9968.051	18709.265	14250.000	BIO	INSECT	
2	Waveform 1	1	0.000000000	59.999994792	18249.201	25763.578		BIO	INSECT	
2	Spectrogram 1	1	0.000000000	59.999994792	18249.201	25763.578	22125.000	BIO	INSECT	
3	Waveform 1	1	0.000000000	59.999994792	6900.958	8894.569		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	59.999994792	6900.958	8894.569	7875.000	BIO	INSECT	
4	Waveform 1	1	13.377233081	19.303855333	0.000	4753.994		BIO	AVEVOC	ORT_SP
4	Spectrogram 1	1	13.377233081	19.303855333	0.000	4753.994	2625.000	BIO	AVEVOC	ORT_SP
5	Waveform 1	1	32.568200371	37.648162301	460.064	4600.639		BIO	AVEVOC	HENLEU
5	Spectrogram 1	1	32.568200371	37.648162301	460.064	4600.639	3000.000	BIO	AVEVOC	HENLEU
6	Waveform 1	1	38.438378601	41.825019888	460.064	5060.703		BIO	AVEVOC	ORT_SP
6	Spectrogram 1	1	38.438378601	41.825019888	460.064	5060.703	2625.000	BIO	AVEVOC	ORT_SP
7	Waveform 1	1	43.744116617	45.493881281	1840.256	5214.058		BIO	AVEVOC	HENLEU
7	Spectrogram 1	1	43.744116617	45.493881281	1840.256	5214.058	3000.000	BIO	AVEVOC	HENLEU
8	Waveform 1	1	50.573843211	53.170268197	1533.546	4753.994		BIO	AVEVOC	HENLEU
8	Spectrogram 1	1	50.573843211	53.170268197	1533.546	4753.994	3000.000	BIO	AVEVOC	HENLEU
9	Waveform 1	1	0.000000000	59.999994792	1993.610	3527.157		BIO	INSECT	
9	Spectrogram 1	1	0.000000000	59.999994792	1993.610	3527.157	2625.000	BIO	INSECT	
10	Waveform 1	1	26.929074531	59.999994792	38651.816	52904.672		BIO	INSECT	
10	Spectrogram 1	1	26.929074531	59.999994792	38651.816	52904.672	43125.000	BIO	INSECT	
