Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	0.000000000	59.999994792	3373.802	4447.284		BIO	INSECT	
1	Spectrogram 1	1	0.000000000	59.999994792	3373.802	4447.284	4125.000	BIO	INSECT	
2	Waveform 1	1	0.112888043	59.999994792	4447.284	5060.703		BIO	INSECT	
2	Spectrogram 1	1	0.112888043	59.999994792	4447.284	5060.703	4500.000	BIO	INSECT	
3	Waveform 1	1	0.000000000	59.999994792	6517.572	7207.668		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	59.999994792	6517.572	7207.668	6750.000	BIO	INSECT	
4	Waveform 1	1	0.000000000	59.999994792	5904.153	6287.540		BIO	INSECT	
4	Spectrogram 1	1	0.000000000	59.999994792	5904.153	6287.540	6000.000	BIO	INSECT	
5	Waveform 1	1	0.000000000	59.999994792	7667.732	8741.214		BIO	INSECT	
5	Spectrogram 1	1	0.000000000	59.999994792	7667.732	8741.214	8250.000	BIO	INSECT	
6	Waveform 1	1	0.677328257	56.048913291	10274.760	11424.920		BIO	INSECT	
6	Spectrogram 1	1	0.677328257	56.048913291	10274.760	11424.920	10875.000	BIO	INSECT	
7	Waveform 1	1	33.809968843	35.841953615	10504.792	18402.556		BIO	INSECT	
7	Spectrogram 1	1	33.809968843	35.841953615	10504.792	18402.556	14250.000	BIO	INSECT	
8	Waveform 1	1	45.268105196	47.017869860	10811.502	19092.652		BIO	INSECT	
8	Spectrogram 1	1	45.268105196	47.017869860	10811.502	19092.652	14625.000	BIO	INSECT	
9	Waveform 1	1	9.143931473	9.369707559	10888.179	21316.294		BIO	INSECT	
9	Spectrogram 1	1	9.143931473	9.369707559	10888.179	21316.294	15750.000	BIO	INSECT	
10	Waveform 1	1	29.576667235	29.858887342	11271.565	21546.326		BIO	INSECT	
10	Spectrogram 1	1	29.576667235	29.858887342	11271.565	21546.326	16500.000	BIO	INSECT	
11	Waveform 1	1	38.156158494	38.438378601	9814.696	21162.939		BIO	INSECT	
11	Spectrogram 1	1	38.156158494	38.438378601	9814.696	21162.939	16500.000	BIO	INSECT	
12	Waveform 1	1	51.025395383	51.476947554	9047.923	21009.585		BIO	INSECT	
12	Spectrogram 1	1	51.025395383	51.476947554	9047.923	21009.585	13125.000	BIO	INSECT	
13	Waveform 1	1	56.952017634	57.742233934	9738.019	21929.712		BIO	INSECT	
13	Spectrogram 1	1	56.952017634	57.742233934	9738.019	21929.712	15750.000	BIO	INSECT	
14	Waveform 1	1	0.000000000	59.999994792	2223.642	2683.706		BIO	INSECT	
14	Spectrogram 1	1	0.000000000	59.999994792	2223.642	2683.706	2625.000	BIO	INSECT	
15	Waveform 1	1	0.000000000	59.999994792	0.000	766.773		ANT	TRAMOT	
15	Spectrogram 1	1	0.000000000	59.999994792	0.000	766.773	375.000	ANT	TRAMOT	
16	Waveform 1	1	8.251498321	13.201240513	34587.036	45232.777		BIO	MURCIE	SAC_SP
16	Spectrogram 1	1	8.251498321	13.201240513	34587.036	45232.777	39750.000	BIO	MURCIE	SAC_SP
17	Waveform 1	1	24.636842139	32.350733628	28450.080	40348.260		BIO	MURCIE	MOL_SP
17	Spectrogram 1	1	24.636842139	32.350733628	28450.080	40348.260	32625.000	BIO	MURCIE	MOL_SP
