Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Center Freq (Hz)	Tipo	Id	Determinación
1	Waveform 1	1	9.539039624	39.002818816	0.000	2760.383		ANT	TRAMOT	
1	Spectrogram 1	1	9.539039624	39.002818816	0.000	2760.383	375.000	ANT	TRAMOT	
2	Waveform 1	1	0.000000000	59.999994792	4753.994	6210.863		BIO	INSECT	
2	Spectrogram 1	1	0.000000000	59.999994792	4753.994	6210.863	5250.000	BIO	INSECT	
3	Waveform 1	1	0.000000000	59.999994792	3067.093	4370.607		BIO	INSECT	
3	Spectrogram 1	1	0.000000000	59.999994792	3067.093	4370.607	3750.000	BIO	INSECT	
4	Waveform 1	1	0.225776086	59.999994792	6287.540	7897.764		BIO	INSECT	
4	Spectrogram 1	1	0.225776086	59.999994792	6287.540	7897.764	7125.000	BIO	INSECT	
5	Waveform 1	1	6.378174423	9.426151581	9047.923	12268.371		BIO	INSECT	
5	Spectrogram 1	1	6.378174423	9.426151581	9047.923	12268.371	10500.000	BIO	INSECT	
6	Waveform 1	1	0.282220107	52.831604069	17482.428	21162.939		BIO	INSECT	
6	Spectrogram 1	1	0.282220107	52.831604069	17482.428	21162.939	19875.000	BIO	INSECT	
7	Waveform 1	1	33.922856886	39.341482944	9891.374	21239.617		BIO	INSECT	
7	Spectrogram 1	1	33.922856886	39.341482944	9891.374	21239.617	19500.000	BIO	INSECT	
8	Waveform 1	1	0.282220107	59.999994792	8894.569	10044.728		BIO	INSECT	
8	Spectrogram 1	1	0.282220107	59.999994792	8894.569	10044.728	9375.000	BIO	INSECT	
9	Waveform 1	1	0.508484058	2.955511109	21819.295	26533.340		BIO	INSECT	
9	Spectrogram 1	1	0.508484058	2.955511109	21819.295	26533.340	24000.000	BIO	INSECT	
10	Waveform 1	1	6.300874476	7.174453946	21383.575	27309.804		BIO	INSECT	
10	Spectrogram 1	1	6.300874476	7.174453946	21383.575	27309.804	24375.000	BIO	INSECT	
11	Waveform 1	1	18.674553696	19.590746798	22057.010	28117.926		BIO	INSECT	
11	Spectrogram 1	1	18.674553696	19.590746798	22057.010	28117.926	24375.000	BIO	INSECT	
12	Waveform 1	1	38.311569532	39.568671695	21383.575	27444.491		BIO	INSECT	
12	Spectrogram 1	1	38.311569532	39.568671695	21383.575	27444.491	24000.000	BIO	INSECT	
13	Waveform 1	1	43.165578657	44.784896698	21248.888	27444.491		BIO	INSECT	
13	Spectrogram 1	1	43.165578657	44.784896698	21248.888	27444.491	24000.000	BIO	INSECT	
14	Waveform 1	1	47.700587937	48.630985583	21922.323	26771.056		BIO	INSECT	
14	Spectrogram 1	1	47.700587937	48.630985583	21922.323	26771.056	24375.000	BIO	INSECT	
15	Waveform 1	1	51.903140229	52.748310610	21922.323	26501.682		BIO	INSECT	
15	Spectrogram 1	1	51.903140229	52.748310610	21922.323	26501.682	24375.000	BIO	INSECT	
16	Waveform 1	1	55.964494811	56.749295880	21787.636	27175.117		BIO	INSECT	
16	Spectrogram 1	1	55.964494811	56.749295880	21787.636	27175.117	24375.000	BIO	INSECT	
17	Waveform 1	1	23.688365844	24.899303239	21114.201	27713.865		BIO	INSECT	
17	Spectrogram 1	1	23.688365844	24.899303239	21114.201	27713.865	24000.000	BIO	INSECT	
